"Genus"	"Species"	"Author"	"GUID"	"Notes..errors..synonyms..undescribed.etc."	"Source"	"Taxon.name..computed."
"37"	"Clinocentrus"	"striolatus"	"(Thomson, 1892)"	"urn:lsid:dyntaxa.se:Taxon:253566"	NA	"Dyntaxa"	"Clinocentrus striolatus"
"38"	"Clinocentrus"	"umbratilis"	"Haliday, 1833"	"urn:lsid:dyntaxa.se:Taxon:253567"	NA	"Dyntaxa"	"Clinocentrus umbratilis"
"39"	"Heterogamus"	"sp."	"Wesmael, 1838"	"urn:lsid:dyntaxa.se:Taxon:1014424"	NA	"Dyntaxa"	"Heterogamus sp."
"40"	"Heterogamus"	"dispar"	"(Haliday, 1833)"	"urn:lsid:dyntaxa.se:Taxon:253541"	NA	"Dyntaxa"	"Heterogamus dispar"
"41"	"Aleiodes"	"nunbergi"	"(Noskiewicz, 1956)"	"http://www.faunaeur.org/full_results.php?id=339724"	"new to Sweden"	"Fauna Europaea"	"Aleiodes nunbergi"
"42"	"Aleiodes"	"similis"	"(Curtis, 1834)"	"http://www.faunaeur.org/full_results.php?id=339736"	"new to Sweden"	"Fauna Europaea"	"Aleiodes similis"
"43"	"Aleiodes"	"alternator"	"(Nees, 1834)"	"http://www.faunaeur.org/full_results.php?id=339702"	"new to Sweden"	"Fauna Europaea"	"Aleiodes alternator"
"44"	"Aleiodes"	"pictus"	"(Herrich-Schäffer, 1838)"	"http://www.faunaeur.org/full_results.php?id=339729"	"new to Sweden"	"Fauna Europaea"	"Aleiodes pictus"
"45"	"Aleiodes"	"assimilis"	"(Nees, 1811)"	"http://www.faunaeur.org/full_results.php?id=339705"	"new to Sweden"	"Fauna Europaea"	"Aleiodes assimilis"
"46"	"Heterogamus"	"excavatus"	"Telenga, 1941"	"http://www.faunaeur.org/full_results.php?id=339658"	"new to Sweden"	"Fauna Europaea"	"Heterogamus excavatus"
"47"	"Heterogamus"	"fasciatipennis"	"Ashmead, 1906"	"http://www.faunaeur.org/full_results.php?id=339659"	"new to Sweden"	"Fauna Europaea"	"Heterogamus fasciatipennis"
"48"	"Aleiodes"	"ruficornis"	"(Herrich-Schäffer, 1838)"	"http://www.taxapad.com/local.php?taxonidLC=90221582"	"new to Sweden"	"Taxapad"	"Aleiodes ruficornis"
"49"	"Aleiodes"	"fortipes"	"(Reinhard, 1863)"	"http://www.taxapad.com/local.php?taxonidLC=90220571"	"new to Sweden"	"Taxapad"	"Aleiodes fortipes"
"50"	"Aleiodes"	"compressor"	"(Herrich-Schäffer, 1838)"	"http://www.faunaeur.org/full_results.php?id=339711"	"new combination"	"Fauna Europaea"	"Aleiodes compressor"
