"Genus"	"Species"	"Author"	"GUID"	"Source"	"Notes..errors..synonyms..undescribed.etc."	"Taxon.name..computed."
"40"	"Chelonus"	"pilicornis"	"Thomson, 1874"	"http://dyntaxa.se/taxon/info/253092"	"Dyn Taxa"	NA	"Chelonus pilicornis"
"41"	"Chelonus"	"retusus"	"(Nees, 1816)"	"http://dyntaxa.se/taxon/info/253093"	"Dyn Taxa"	NA	"Chelonus retusus"
"42"	"Chelonus"	"rugicollis"	"Thomson, 1874"	"http://dyntaxa.se/taxon/info/253094"	"Dyn Taxa"	NA	"Chelonus rugicollis"
"43"	"Chelonus"	"scabrator"	"(Fabricius, 1793)"	"http://dyntaxa.se/taxon/info/253095"	"Dyn Taxa"	NA	"Chelonus scabrator"
"44"	"Chelonus"	"seticornis"	"Thomson, 1892"	"http://dyntaxa.se/taxon/info/253096"	"Dyn Taxa"	NA	"Chelonus seticornis"
"45"	"Chelonus"	"submuticus"	"Wesmael, 1835"	"http://dyntaxa.se/taxon/info/253097"	"Dyn Taxa"	NA	"Chelonus submuticus"
"46"	"Chelonus"	"sulcatus"	"Jurine, 1807"	"http://dyntaxa.se/taxon/info/253098"	"Dyn Taxa"	NA	"Chelonus sulcatus"
"47"	"Phanerotoma"	"sp."	"Wesmael, 1838"	"http://dyntaxa.se/taxon/info/1014332"	"Dyn Taxa"	NA	"Phanerotoma sp."
"48"	"Phanerotoma"	"dentata"	"(Panzer, 1805)"	"http://dyntaxa.se/taxon/info/253099"	"Dyn Taxa"	NA	"Phanerotoma dentata"
"49"	"Phanerotoma"	"rufescens"	"(Latreille, 1809)"	"http://dyntaxa.se/taxon/info/253100"	"Dyn Taxa"	NA	"Phanerotoma rufescens"
"50"	"Phanerotoma"	"bilinea"	"Lyle 1924"	"urn:lsid:faunaeur.org:taxname:341683"	"Fauna Europaea"	NA	"Phanerotoma bilinea"
"51"	"Phanerotoma"	"diversa"	"(Walker 1874)"	"urn:lsid:faunaeur.org:taxname:341687"	"Fauna Europaea"	NA	"Phanerotoma diversa"
"52"	"Phanerotoma"	"obscura"	"Snoflak 1951"	"urn:lsid:faunaeur.org:taxname:341699"	"Fauna Europaea"	NA	"Phanerotoma obscura"
"53"	"Ascogaster"	"magnidentis"	"Tobias 1986"	"urn:lsid:faunaeur.org:taxname:341924"	"Fauna Europaea"	NA	"Ascogaster magnidentis"
"54"	"Chelonus"	"caradrinae"	"Kokujev 1914"	"urn:lsid:faunaeur.org:taxname:341738"	"Fauna Europaea"	NA	"Chelonus caradrinae"
"55"	"Chelonus"	"corvulus"	"Marshall 1885"	"urn:lsid:faunaeur.org:taxname:341747"	"Fauna Europaea"	NA	"Chelonus corvulus"
"56"	"Chelonus"	"subseticornis"	"Tobias 1971"	"urn:lsid:faunaeur.org:taxname:341881"	"Fauna Europaea"	NA	"Chelonus subseticornis"
"57"	"Chelonus"	"annulatus"	"(Nees 1816)"	"urn:lsid:faunaeur.org:taxname:341714"	"Fauna Europaea"	NA	"Chelonus annulatus"
