"Genus"	"Species"	"Author"	"GUID"	"Notes..errors..synonyms..undescribed.etc."	"Source"	"Taxon.name..computed."
"40"	"Diastata"	"boreonigra"	"Chandler, 1987"	"http://dyntaxa.se/taxon/info/242469"	NA	"Dyntaxa"	"Diastata boreonigra"
"41"	"Diastata"	"cervinala"	"Chandler, 1987"	"http://dyntaxa.se/taxon/info/242471"	NA	"Dyntaxa"	"Diastata cervinala"
"42"	"Diastata"	"costata"	"Meigen, 1830"	"http://dyntaxa.se/taxon/info/242472"	NA	"Dyntaxa"	"Diastata costata"
"43"	"Diastata"	"flavicosta"	"Chandler, 1987"	"http://dyntaxa.se/taxon/info/242473"	NA	"Dyntaxa"	"Diastata flavicosta"
"44"	"Diastata"	"fuscula"	"(Fallén, 1823)"	"http://dyntaxa.se/taxon/info/242474"	NA	"Dyntaxa"	"Diastata fuscula"
"45"	"Diastata"	"nebulosa"	"(Fallén, 1823)"	"http://dyntaxa.se/taxon/info/242475"	NA	"Dyntaxa"	"Diastata nebulosa"
"46"	"Diastata"	"ornata"	"Meigen, 1830"	"http://dyntaxa.se/taxon/info/242476"	NA	"Dyntaxa"	"Diastata ornata"
"47"	"Diastata"	"vagans"	"Loew, 1864"	"http://dyntaxa.se/taxon/info/242477"	NA	"Dyntaxa"	"Diastata vagans"
"48"	"Chiropteromyzidae"	"sp."	NA	"http://dyntaxa.se/taxon/info/2003551"	NA	"Dyntaxa"	"Chiropteromyzidae sp."
"49"	"Chiropteromyza"	"sp."	"Frey, 1952"	"http://www.faunaeur.org/full_results.php?id=60596"	NA	"Fauna Europaea"	"Chiropteromyza sp."
"50"	"Chiropteromyza"	"broersei"	"(de Meijere, 1946)"	"http://dyntaxa.se/taxon/info/250179"	NA	"Dyntaxa"	"Chiropteromyza broersei"
"51"	"Neossos"	"sp."	"Malloch, 1927"	"http://www.faunaeur.org/full_results.php?id=60592"	NA	"Dyntaxa"	"Neossos sp."
"52"	"Neossos"	"nidicola"	"(Frey, 1930)"	"http://dyntaxa.se/taxon/info/250180"	NA	"Dyntaxa"	"Neossos nidicola"
"53"	"Dryomyzidae"	"sp."	"Schiner, 1862"	"http://dyntaxa.se/taxon/info/2001358"	NA	"Dyntaxa"	"Dryomyzidae sp."
"54"	"Dryomyza"	"sp."	"Fallén, 1820"	"http://dyntaxa.se/taxon/info/1011203"	NA	"Dyntaxa"	"Dryomyza sp."
"55"	"Dryomyza"	"anilis"	"Fallén, 1820"	"http://dyntaxa.se/taxon/info/241753"	NA	"Dyntaxa"	"Dryomyza anilis"
"56"	"Pseudoneuroctena"	"sp."	"Ozerov, 1987"	"http://en.wikipedia.org/wiki/Pseudoneuroctena"	NA	"Wikipedia"	"Pseudoneuroctena sp."
"57"	"Pseudoneuroctena"	"senilis"	"(Zetterstedt, 1838)"	"http://dyntaxa.se/taxon/info/241752"	NA	"Dyntaxa"	"Pseudoneuroctena senilis"
"58"	"Dryope"	"sp."	"Robineau-Desvoidy, 1830"	"http://dyntaxa.se/taxon/info/6001319"	NA	"Dyntaxa"	"Dryope sp."
"59"	"Dryope"	"decrepita"	"(J.W.Zetterstedt, 1838)"	"http://dyntaxa.se/taxon/info/241750"	NA	"Dyntaxa"	"Dryope decrepita"
"60"	"Dryope"	"flaveola"	"(J.C.Fabricius, 1794)"	"http://dyntaxa.se/taxon/info/241751"	NA	"Dyntaxa"	"Dryope flaveola"
"61"	"Paradryomyza"	"sp."	"Ozerov, 1987"	"http://dyntaxa.se/taxon/info/6003485"	NA	"Dyntaxa"	"Paradryomyza sp."
"62"	"Paradryomyza"	"spinigera"	"Ozerov, 1987"	"http://dyntaxa.se/taxon/info/6003486"	NA	"Dyntaxa"	"Paradryomyza spinigera"
"63"	"Chiropteromyza"	"wegelii"	"Frey, 1952"	"http://eol.org/pages/10809572/overview"	"Preferrable name for C. broersi according to taxonomist (but junior synonym?)"	"Phil Withers"	"Chiropteromyza wegelii"
"64"	"Phaeomyiidae"	"sp."	NA	"http://dyntaxa.se/taxon/info/2001359"	NA	"Dyntaxa"	"Phaeomyiidae sp."
"65"	"Pelidnoptera"	"sp."	"Rondani, 1856"	"http://www.faunaeur.org/full_results.php?id=404889"	NA	"Fauna Europaea"	"Pelidnoptera sp."
"66"	"Pelidnoptera"	"fuscipennis"	"(Meigen, 1830)"	"http://dyntaxa.se/taxon/info/241754"	NA	"Dyntaxa"	"Pelidnoptera fuscipennis"
"67"	"Pelidnoptera"	"nigripennis"	"(Fabricius, 1794)"	"http://dyntaxa.se/taxon/info/241756"	NA	"Dyntaxa"	"Pelidnoptera nigripennis"
"68"	"Dryomyza"	"decrepita"	"Zetterstedt, 1838"	"http://www.faunaeur.org/full_results.php?id=61654"	"This combination preferred by taxonomist"	"Fauna Europaea"	"Dryomyza decrepita"
