"Genus"	"Species"	"Author"	"GUID"	"Source"	"Notes..errors..synonyms..undescribed.etc."	"Taxon.name..computed."
"40"	"Symmerus"	"nobilis"	"Lackschewitz, 1937"	"http://dyntaxa.se/taxon/info/250143"	"Dyntaxa"	NA	"Symmerus nobilis"
"41"	"Keroplatus"	"sp."	"Bosc, 1792"	"http://dyntaxa.se/taxon/info/1006885"	"Dyntaxa"	NA	"Keroplatus sp."
"42"	"Keroplatus"	"tipuloides"	"Bosc, 1792"	"http://dyntaxa.se/taxon/info/101152"	"Dyntaxa"	NA	"Keroplatus tipuloides"
"43"	"Keroplatus"	"testaceus"	"Dalman, 1818"	"http://dyntaxa.se/taxon/info/232168"	"Dyntaxa"	NA	"Keroplatus testaceus"
"44"	"Keroplatus"	"tuvensis"	"Zaitzev, 1991"	"http://dyntaxa.se/taxon/info/264854"	"Dyntaxa"	NA	"Keroplatus tuvensis"
"45"	"Cerotelion"	"sp."	"Rondani, 1856"	"http://dyntaxa.se/taxon/info/1008261"	"Dyntaxa"	NA	"Cerotelion sp."
"46"	"Cerotelion"	"striatum"	"(Gmelin, 1790)"	"http://dyntaxa.se/taxon/info/232166"	"Dyntaxa"	NA	"Cerotelion striatum"
"47"	"Rocetelion"	"sp."	"Matile, 1988"	"http://dyntaxa.se/taxon/info/1008267"	"Dyntaxa"	NA	"Rocetelion sp."
"48"	"Rocetelion"	"humerale"	"(Zetterstedt, 1850)"	"http://dyntaxa.se/taxon/info/232182"	"Dyntaxa"	NA	"Rocetelion humerale"
"49"	"Asindulum"	"sp."	"Latreille, 1805"	"http://dyntaxa.se/taxon/info/1008260"	"Dyntaxa"	NA	"Asindulum sp."
"50"	"Asindulum"	"nigrum"	"Latreille, 1805"	"http://dyntaxa.se/taxon/info/232165"	"Dyntaxa"	NA	"Asindulum nigrum"
"51"	"Isoneuromyia"	"sp."	"Brunetti, 1912"	"http://dyntaxa.se/taxon/info/1008262"	"Dyntaxa"	NA	"Isoneuromyia sp."
"52"	"Isoneuromyia"	"semirufa"	"(Meigen, 1818)"	"http://dyntaxa.se/taxon/info/232167"	"Dyntaxa"	NA	"Isoneuromyia semirufa"
"53"	"Macrorrhyncha"	"sp."	"Winnertz, 1846"	"http://dyntaxa.se/taxon/info/1008263"	"Dyntaxa"	NA	"Macrorrhyncha sp."
"54"	"Macrorrhyncha"	"flava"	"Winnertz, 1846"	"http://dyntaxa.se/taxon/info/232169"	"Dyntaxa"	NA	"Macrorrhyncha flava"
"55"	"Macrorrhyncha"	"rostrata"	"(Zetterstedt, 1851)"	"http://dyntaxa.se/taxon/info/232170"	"Dyntaxa"	NA	"Macrorrhyncha rostrata"
"56"	"Neoplatyura"	"sp."	"Malloch, 1928"	"http://dyntaxa.se/taxon/info/1008264"	"Dyntaxa"	NA	"Neoplatyura sp."
"57"	"Neoplatyura"	"flava"	"(Macquart, 1826)"	"http://dyntaxa.se/taxon/info/232171"	"Dyntaxa"	NA	"Neoplatyura flava"
"58"	"Neoplatyura"	"modesta"	"(Winnertz, 1863)"	"http://dyntaxa.se/taxon/info/232172"	"Dyntaxa"	NA	"Neoplatyura modesta"
"59"	"Neoplatyura"	"nigricauda"	"(Strobl, 1893)"	"http://dyntaxa.se/taxon/info/249410"	"Dyntaxa"	NA	"Neoplatyura nigricauda"
"60"	"Orfelia"	"sp."	"Costa, 1857"	"http://dyntaxa.se/taxon/info/1008265"	"Dyntaxa"	NA	"Orfelia sp."
"61"	"Orfelia"	"bicolor"	"(Macquart, 1826)"	"http://dyntaxa.se/taxon/info/232173"	"Dyntaxa"	NA	"Orfelia bicolor"
"62"	"Orfelia"	"discoloria"	"(Meigen, 1818)"	"http://dyntaxa.se/taxon/info/232174"	"Dyntaxa"	NA	"Orfelia discoloria"
"63"	"Orfelia"	"fasciata"	"(Meigen, 1804)"	"http://dyntaxa.se/taxon/info/232175"	"Dyntaxa"	NA	"Orfelia fasciata"
