"Genus"	"Species"	"Author"	"GUID"	"Notes..errors..synonyms..undescribed.etc."	"Source"	"Taxon.name..computed."
"42"	"Polynema"	"brittanum"	"Girault, 1911"	"http://dyntaxa.se/taxon/info/207399"	NA	"Dyntaxa"	"Polynema brittanum"
"43"	"Polynema"	"euchariforme"	"Haliday, 1833"	"http://dyntaxa.se/taxon/info/207400"	NA	"Dyntaxa"	"Polynema euchariforme"
"44"	"Polynema"	"fumipenne"	"Walker, 1846"	"http://dyntaxa.se/taxon/info/207401"	NA	"Dyntaxa"	"Polynema fumipenne"
"45"	"Polynema"	"fuscipes"	"Haliday, 1833"	"http://dyntaxa.se/taxon/info/207402"	NA	"Dyntaxa"	"Polynema fuscipes"
"46"	"Polynema"	"longum"	"(Soyka, 1956)"	"http://dyntaxa.se/taxon/info/207403"	NA	"Dyntaxa"	"Polynema longum"
"47"	"Polynema"	"microptera"	"Bakkendorf, 1934"	"http://dyntaxa.se/taxon/info/207404"	NA	"Dyntaxa"	"Polynema microptera"
"48"	"Polynema"	"valkenburgense"	"Soyka, 1931"	"http://dyntaxa.se/taxon/info/207405"	NA	"Dyntaxa"	"Polynema valkenburgense"
"49"	"Polynema"	"waterhousei"	"Hincks, 1950"	"http://dyntaxa.se/taxon/info/207406"	NA	"Dyntaxa"	"Polynema waterhousei"
"50"	"Polynema"	"ovulorum"	"(Linnaeus, 1758)"	"http://dyntaxa.se/taxon/info/251252"	NA	"Dyntaxa"	"Polynema ovulorum"
"51"	"Stephanodes"	NA	"Enock, 1909"	"http://dyntaxa.se/taxon/info/1002099"	NA	"Dyntaxa"	"Stephanodes"
"52"	"Stephanodes"	"similis"	"(Förster, 1847)"	"http://dyntaxa.se/taxon/info/207407"	NA	"Dyntaxa"	"Stephanodes similis"
"53"	"Mymar"	"taprobanicum"	"Ward, 1875"	"http://www.faunaeur.org/full_results.php?id=74056"	"new to Sweden"	"Fauna Europaea"	"Mymar taprobanicum"
