"Genus"	"Species"	"Author"	"Total"	"TrapID"	"EventID"	"StartDate"
"1"	"Desmometopa"	"m-nigrum"	"(Zetterstedt, 1848)"	1	5	764	"2004.vi.16"
"2"	"Desmometopa"	"m-nigrum"	"(Zetterstedt, 1848)"	1	5	765	"0"
"3"	"Desmometopa"	"m-nigrum"	"(Zetterstedt, 1848)"	22	5	768	"0"
"4"	"Desmometopa"	"m-nigrum"	"(Zetterstedt, 1848)"	2	2003	2034	"0"
"5"	"Desmometopa"	"sordida"	"(Fallén, 1820)"	3	11	411	"0"
"6"	"Desmometopa"	"sordida"	"(Fallén, 1820)"	2	11	412	"0"
"7"	"Desmometopa"	"sordida"	"(Fallén, 1820)"	2	12	176	"0"
"8"	"Desmometopa"	"sordida"	"(Fallén, 1820)"	6	12	178	"0"
"9"	"Desmometopa"	"sordida"	"(Fallén, 1820)"	2	12	897	"0"
"10"	"Desmometopa"	"sordida"	"(Fallén, 1820)"	5	22	247	"0"
"11"	"Desmometopa"	"sordida"	"(Fallén, 1820)"	1	22	249	"0"
"12"	"Desmometopa"	"sordida"	"(Fallén, 1820)"	4	22	1363	"0"
"13"	"Desmometopa"	"sordida"	"(Fallén, 1820)"	1	22	1364	"0"
"14"	"Desmometopa"	"sordida"	"(Fallén, 1820)"	1	22	1365	"0"
"15"	"Desmometopa"	"sordida"	"(Fallén, 1820)"	2	22	1725	"0"
"16"	"Desmometopa"	"sordida"	"(Fallén, 1820)"	2	22	1730	"0"
"17"	"Desmometopa"	"sordida"	"(Fallén, 1820)"	2	22	1731	"0"
"18"	"Desmometopa"	"sordida"	"(Fallén, 1820)"	3	28	1458	"2004.vii.16"
"19"	"Desmometopa"	"sordida"	"(Fallén, 1820)"	1	38	580	"2003.viii.07"
"20"	"Desmometopa"	"sordida"	"(Fallén, 1820)"	1	1002	1372	"2005.vi.04"
"21"	"Desmometopa"	"sordida"	"(Fallén, 1820)"	1	1002	1373	"2005.vi.18"
"22"	"Desmometopa"	"sordida"	"(Fallén, 1820)"	2	1002	1375	"2005.vii.07"
"23"	"Desmometopa"	"sordida"	"(Fallén, 1820)"	5	2003	2034	"2006.vi.29 "
"24"	"Desmometopa"	"sordida"	"(Fallén, 1820)"	3	2003	2036	"2006.vii.24"
"25"	"Desmometopa"	"sordida"	"(Fallén, 1820)"	1	2003	2038	"2006.ix.08"
"26"	"Desmometopa"	"sordida"	"(Fallén, 1820)"	1	2006	2015	"2007.vii.02"
"27"	"Desmometopa"	"sordida"	"(Fallén, 1820)"	1	2006	2016	"2007.vii.13"
"28"	"Desmometopa"	"sordida"	"(Fallén, 1820)"	2	2046	2054	"2008.vii.01"
"29"	"Desmometopa"	"sordida"	"(Fallén, 1820)"	1	2046	2055	"2008.vii.16"
"30"	"Desmometopa"	"sordida"	"(Fallén, 1820)"	69	12	69	"2003.vi.24"
"31"	"Desmometopa"	"sordida"	"(Fallén, 1820)"	15	12	175	"2003.vii.20"
"32"	"Desmometopa"	"sordida"	"(Fallén, 1820)"	1	12	179	"2003.ix.19"
"33"	"Desmometopa"	"sordida"	"(Fallén, 1820)"	68	12	891	"2004.vi.27"
"34"	"Desmometopa"	"sordida"	"(Fallén, 1820)"	41	12	892	"2004.vii.17"
"35"	"Leptometopa"	"latipes"	"(Meigen, 1830)"	1	12	179	"2003.ix.19"
"36"	"Leptometopa"	"latipes"	"(Meigen, 1830)"	3	12	892	"2004.vii.17"
"37"	"Leptometopa"	"latipes"	"(Meigen, 1830)"	1	20	1500	"2005.ix.10"
"38"	"Leptometopa"	"latipes"	"(Meigen, 1830)"	2	28	1467	"2005.vii.17"
"39"	"Leptometopa"	"latipes"	"(Meigen, 1830)"	1	2003	2036	"2006.vii.24"
"40"	"Leptometopa"	"latipes"	"(Meigen, 1830)"	10	2003	2037	"2006.viii.14"
"41"	"Leptometopa"	"latipes"	"(Meigen, 1830)"	12	2003	2038	"2006.ix.08"
"42"	"Leptometopa"	"latipes"	"(Meigen, 1830)"	2	2003	2039	"2006.x.10"
"43"	"Madiza"	"britannica"	"Hennig, 1937"	1	25	452	"2003.viii.12"
"44"	"Madiza"	"britannica"	"Hennig, 1937"	1	44	1187	"2004.vii.25"
"45"	"Madiza"	"britannica"	"Hennig, 1937"	1	1001	1335	"2005.vii.25"
"46"	"Madiza"	"britannica"	"Hennig, 1937"	1	1002	1378	"2005.vii.23"
"47"	"Madiza"	"glabra"	"Fallén, 1820"	1	12	891	"2004.vi.27"
"48"	"Madiza"	"glabra"	"Fallén, 1820"	1	20	236	"2003.ix.01"
"49"	"Madiza"	"glabra"	"Fallén, 1820"	1	1002	1371	"2005.v.14"
"50"	"Madiza"	"glabra"	"Fallén, 1820"	2	2003	2031	"2006.iii.01"
"51"	"Madiza"	"glabra"	"Fallén, 1820"	3	2003	2036	"2006.vii.24"
"52"	"Milichia"	"ludens"	"(Wahlberg, 1847)"	1	6	368	"2003.vi.17"
"53"	"Milichia"	"ludens"	"(Wahlberg, 1847)"	1	6	1578	"2004.xii.06"
"54"	"Milichia"	"ludens"	"(Wahlberg, 1847)"	1	1002	1376	"2005.vii.15"
"55"	"Milichia"	"ludens"	"(Wahlberg, 1847)"	1	2046	2053	"2008.vi.15"
"56"	"Neophyllomyza"	"acyglossa"	"(Villeneuve, 1920)"	6	6	368	"2003.vi.17"
"57"	"Neophyllomyza"	"acyglossa"	"(Villeneuve, 1920)"	73	6	370	"2003.vii.29"
"58"	"Neophyllomyza"	"acyglossa"	"(Villeneuve, 1920)"	43	6	371	"2003.viii.12"
"59"	"Neophyllomyza"	"acyglossa"	"(Villeneuve, 1920)"	1	6	1578	"2004.xii.06"
"60"	"Neophyllomyza"	"acyglossa"	"(Villeneuve, 1920)"	1	7	379	"2003.vii.03"
"61"	"Neophyllomyza"	"acyglossa"	"(Villeneuve, 1920)"	1	8	390	"2003.vii.04"
"62"	"Neophyllomyza"	"acyglossa"	"(Villeneuve, 1920)"	1	8	1559	"2004.vii.13"
"63"	"Neophyllomyza"	"acyglossa"	"(Villeneuve, 1920)"	1	8	1602	"2005.vi.20"
"64"	"Neophyllomyza"	"acyglossa"	"(Villeneuve, 1920)"	4	9	355	"2003.vi.18"
"65"	"Neophyllomyza"	"acyglossa"	"(Villeneuve, 1920)"	3	9	1610	"2005.vi.24"
"66"	"Neophyllomyza"	"acyglossa"	"(Villeneuve, 1920)"	1	10	397	"2003.vii.08"
"67"	"Neophyllomyza"	"acyglossa"	"(Villeneuve, 1920)"	4	11	411	"2003.vii.23"
"68"	"Neophyllomyza"	"acyglossa"	"(Villeneuve, 1920)"	1	11	412	"2003.viii.04"
"69"	"Neophyllomyza"	"acyglossa"	"(Villeneuve, 1920)"	1	12	176	"2003.viii.02"
"70"	"Neophyllomyza"	"acyglossa"	"(Villeneuve, 1920)"	1	12	892	"2004.vii.17"
"71"	"Neophyllomyza"	"acyglossa"	"(Villeneuve, 1920)"	7	13	1646	"2005.vii.26"
"72"	"Neophyllomyza"	"acyglossa"	"(Villeneuve, 1920)"	2	17	272	"2003.vii.19"
"73"	"Neophyllomyza"	"acyglossa"	"(Villeneuve, 1920)"	2	18	341	"2004.vi.30"
"74"	"Neophyllomyza"	"acyglossa"	"(Villeneuve, 1920)"	1	22	1363	"2005.viii.01"
"75"	"Neophyllomyza"	"acyglossa"	"(Villeneuve, 1920)"	1	22	1730	"2006.vii.03"
"76"	"Neophyllomyza"	"acyglossa"	"(Villeneuve, 1920)"	1	24	1309	"2004.vi.27"
