"Genus"	"Species"	"Author"	"GUID"	"Source"	"Taxon.name..computed."
"1"	"Astrenis"	"sp."	"Förster, 1869"	"https://www.dyntaxa.se/taxon/info/1014824"	"Dyntaxa"	"Astrenis sp."
"2"	"Astrenis"	"sinuata"	"(Roman, 1909)"	"https://www.dyntaxa.se/taxon/info/255868"	"Dyntaxa"	"Astrenis sinuata"
"3"	"Phrudus"	"sp."	"Förster, 1869"	"https://www.dyntaxa.se/taxon/info/1014825"	"Dyntaxa"	"Phrudus sp."
"4"	"Phrudus"	"monilicornis"	"Bridgman, 1886"	"https://www.dyntaxa.se/taxon/info/255869"	"Dyntaxa"	"Phrudus monilicornis"
"5"	"Astrenis"	"paradoxa"	"(Schmiedeknecht 1907)"	"http://dyntaxa.se/Taxon/Info/6003865?changeRoot=True"	"Fauna Europaea"	"Astrenis paradoxa"
"6"	"Phrudus"	"defectus"	"Stelfox 1966"	"urn:lsid:faunaeur.org:taxname:330306"	"Fauna Europaea"	"Phrudus defectus"
