"Genus"	"Species"	"Author"	"GUID"	"Source"	"Taxon.name..computed."
"1"	"Mycetobia"	"sp."	"Meigen, 1818"	"http://dyntaxa.se/taxon/info/1013779"	"Dyntaxa"	"Mycetobia sp."
"2"	"Mycetobia"	"obscura"	"Mamajev, 1968"	"http://dyntaxa.se/taxon/info/250144"	"Dyntaxa"	"Mycetobia obscura"
"3"	"Mycetobia"	"pallipes"	"Meigen, 1818"	"http://dyntaxa.se/taxon/info/250145"	"Dyntaxa"	"Mycetobia pallipes"
"4"	"Mycetobia"	"gemella"	"Mamajev, 1968"	"http://dyntaxa.se/taxon/info/267147"	"Dyntaxa"	"Mycetobia gemella"
