"Genus"	"Species"	"Author"	"GUID"	"Source"	"Taxon.name..computed."
"44"	"Euodynerus"	"notatus"	"(Jurine, 1807)"	"http://dyntaxa.se/taxon/info/232900"	NA	"Euodynerus notatus"
"45"	"Euodynerus"	"quadrifasciatus"	"(J.C.Fabricius, 1793)"	"http://dyntaxa.se/taxon/info/232901"	NA	"Euodynerus quadrifasciatus"
"46"	"Vespa"	"sp."	"Linnaeus, 1758"	"http://dyntaxa.se/taxon/info/1006956"	NA	"Vespa sp."
"47"	"Vespa"	"crabro"	"Linnaeus, 1758"	"http://dyntaxa.se/taxon/info/101969"	NA	"Vespa crabro"
"48"	"Dolichovespula"	"sp."	"Rohwer, 1916"	"http://dyntaxa.se/taxon/info/1008592"	NA	"Dolichovespula sp."
"49"	"Dolichovespula"	"media"	"(Retzius, 1783)"	"http://dyntaxa.se/taxon/info/232869"	NA	"Dolichovespula media"
"50"	"Dolichovespula"	"norwegica"	"(J.C.Fabricius, 1781)"	"http://dyntaxa.se/taxon/info/232870"	NA	"Dolichovespula norwegica"
"51"	"Dolichovespula"	"saxonica"	"(J.C.Fabricius, 1793)"	"http://dyntaxa.se/taxon/info/232871"	NA	"Dolichovespula saxonica"
"52"	"Dolichovespula"	"sylvestris"	"(Scopoli, 1763)"	"http://dyntaxa.se/taxon/info/232872"	NA	"Dolichovespula sylvestris"
"53"	"Dolichovespula"	"adulterina"	"(du Buysson, 1905)"	"http://dyntaxa.se/taxon/info/232873"	NA	"Dolichovespula adulterina"
"54"	"Dolichovespula"	"omissa"	"(Bischoff, 1931)"	"http://dyntaxa.se/taxon/info/232874"	NA	"Dolichovespula omissa"
"55"	"Dolichovespula"	"norvegicoides"	"(Sladen, 1918)"	"http://dyntaxa.se/taxon/info/232875"	NA	"Dolichovespula norvegicoides"
"56"	"Vespula"	"sp."	"Thomson, 1869"	"http://dyntaxa.se/taxon/info/1008593"	NA	"Vespula sp."
"57"	"Vespula"	"vulgaris"	"(Linnaeus, 1758)"	"http://dyntaxa.se/taxon/info/232876"	NA	"Vespula vulgaris"
"58"	"Vespula"	"germanica"	"(J.C.Fabricius, 1793)"	"http://dyntaxa.se/taxon/info/232877"	NA	"Vespula germanica"
"59"	"Vespula"	"rufa"	"(Linnaeus, 1758)"	"http://dyntaxa.se/taxon/info/232878"	NA	"Vespula rufa"
"60"	"Vespula"	"austriaca"	"(Panzer, 1799)"	"http://dyntaxa.se/taxon/info/232879"	NA	"Vespula austriaca"
"61"	"Polistes"	"sp."	"Latreille, 1802"	"http://dyntaxa.se/taxon/info/1006955"	NA	"Polistes sp."
"62"	"Polistes"	"biglumis"	"(Linnaeus, 1758)"	"http://dyntaxa.se/taxon/info/101613"	NA	"Polistes biglumis"
"63"	"Polistes"	"nimpha"	"(Christ, 1791)"	"http://dyntaxa.se/taxon/info/232221"	NA	"Polistes nimpha"
"64"	"Polistes"	"dominula"	"(Christ, 1791)"	"http://dyntaxa.se/taxon/info/234174"	NA	"Polistes dominula"
