"Genus"	"Species"	"Author"	"Total"	"TrapID"	"EventID"	"StartDate"
"64"	"Eupelmus"	"vesicularis"	"(Retzius, 1783)"	2	22	1312	"2005.v.20"
"65"	"Eupelmus"	"vesicularis"	"(Retzius, 1783)"	7	22	1729	"2006.vi.28"
"66"	"Eupelmus"	"linearis"	"Forster 1860"	1	22	1729	"2006.vi.28"
"67"	"Eupelmus"	"vesicularis"	"(Retzius, 1783)"	4	22	840	"2005.iv.25"
"68"	"Eupelmus"	"vesicularis"	"(Retzius, 1783)"	1	29	1396	"2005.vii.12"
"69"	"Eupelmus"	"vesicularis"	"(Retzius, 1783)"	8	1002	1374	"2005.vi.25"
"70"	"Eupelmus"	"vesicularis"	"(Retzius, 1783)"	4	12	177	"2003.viii.09"
"71"	"Merostenus"	"excavatus"	"(Dalman, 1820)"	1	12	177	"2003.viii.09"
"72"	"Eupelmus"	"vesicularis"	"(Retzius, 1783)"	9	11	417	"2003.x.25"
"73"	"Eupelmus"	"vesicularis"	"(Retzius, 1783)"	1	27	471	"2003.ix.15"
"74"	"Eupelmus"	"vesicularis"	"(Retzius, 1783)"	28	22	1363	"2005.viii.01"
"75"	"Eupelmus"	"atropurpureus"	"Dalman, 1820"	1	38	577	"2003.vii.11"
"76"	"Eupelmus"	"vesicularis"	"(Retzius, 1783)"	13	2046	2052	"2008.vi.01"
"77"	"Eupelmus"	"urozonus"	"Dalman, 1820"	2	39	1141	"2004.ix.07"
"78"	"Eupelmus"	"linearis"	"Forster 1860"	40	22	1315	"2005.vi.29"
"79"	"Eupelmus"	"vesicularis"	"(Retzius, 1783)"	109	22	1315	"2005.vi.29"
"80"	"Calosota"	"vernalis"	"Curtis, 1836"	1	22	1315	"2005.vi.29"
"81"	"Eupelmus"	"annulatus"	"Nees 1834"	1	39	1137	"2004.vii.13"
"82"	"Eupelmus"	"urozonus"	"Dalman, 1820"	1	39	1799	"2005.ii.17"
"83"	"Eupelmus"	"martellii"	"Masi 1941"	5	30	1718	"2005.vii.17"
"84"	"Eupelmus"	"martellii"	"Masi 1941"	1	1004	1797	"2005.vi.27"
"85"	"Eupelmus"	"spongipartus"	"Forster 1860"	1	1004	1797	"2005.vi.27"
"86"	"Eupelmus"	"vesicularis"	"(Retzius, 1783)"	1	1004	1797	"2005.vi.27"
"87"	"Eupelmus"	"vesicularis"	"(Retzius, 1783)"	11	28	1468	"2005.viii.09"
"88"	"Eupelmus"	"vesicularis"	"(Retzius, 1783)"	17	22	1314	"2005.vi.15"
"89"	"Eupelmus"	"annulatus"	"Nees 1834"	1	22	1314	"2005.vi.15"
"90"	"Eupelmus"	"atropurpureus"	"Dalman, 1820"	1	22	1314	"2005.vi.15"
"91"	"Eupelmus"	"vesicularis"	"(Retzius, 1783)"	6	1002	1375	"2005.vii.07"
"92"	"Eupelmus"	"vesicularis"	"(Retzius, 1783)"	4	1002	1373	"2005.vi.18"
