"Genus"	"Species"	"Author"	"GUID"	"Taxon.name..computed."
"1"	"Aulacus"	"sp."	"Jurine, 1807"	"http://dyntaxa.se/taxon/info/1013995"	"Aulacus sp."
"2"	"Aulacus"	"striatus"	"Jurine, 1807"	"http://dyntaxa.se/taxon/info/251342"	"Aulacus striatus"
"3"	"Pristaulacus"	"sp."	"Kieffer, 1900"	"http://dyntaxa.se/taxon/info/1013996"	"Pristaulacus sp."
"4"	"Pristaulacus"	"gibbator"	"(Thunberg, 1822)"	"http://dyntaxa.se/taxon/info/251343"	"Pristaulacus gibbator"
