"Genus"	"Species"	"Author"	"GUID"	"Notes..errors..synonyms..undescribed.etc."	"Source"	"Taxon.name..computed."
"40"	"Stiroma"	"bicarinata"	"(Herrich-Schäffer, 1835)"	"https://www.dyntaxa.se/taxon/info/234576"	NA	"Dyntaxa"	"Stiroma bicarinata"
"41"	"Stiroma"	"affinis"	"Fieber, 1866"	"https://www.dyntaxa.se/taxon/info/234577"	NA	"Dyntaxa"	"Stiroma affinis"
"42"	"Achorotile"	"sp."	"Fieber, 1866"	"https://www.dyntaxa.se/taxon/info/1009714"	NA	"Dyntaxa"	"Achorotile sp."
"43"	"Achorotile"	"albosignata"	"(Dahlbom, 1850)"	"https://www.dyntaxa.se/taxon/info/234579"	NA	"Dyntaxa"	"Achorotile albosignata"
"44"	"Achorotile"	"longicornis"	"(Sahlberg, 1871)"	"https://www.dyntaxa.se/taxon/info/234580"	NA	"Dyntaxa"	"Achorotile longicornis"
"45"	"Euconomelus"	"sp."	"Haupt, 1929"	"https://www.dyntaxa.se/taxon/info/1009715"	NA	"Dyntaxa"	"Euconomelus sp."
"46"	"Euconomelus"	"lepidus"	"(Boheman, 1847)"	"https://www.dyntaxa.se/taxon/info/234581"	NA	"Dyntaxa"	"Euconomelus lepidus"
"47"	"Conomelus"	"sp."	"Fieber, 1866"	"https://www.dyntaxa.se/taxon/info/1009716"	NA	"Dyntaxa"	"Conomelus sp."
"48"	"Conomelus"	"anceps"	"(Germar, 1821)"	"https://www.dyntaxa.se/taxon/info/234582"	NA	"Dyntaxa"	"Conomelus anceps"
"49"	"Delphax"	"sp."	"Fabricius, 1798"	"https://www.dyntaxa.se/taxon/info/1009717"	NA	"Dyntaxa"	"Delphax sp."
"50"	"Delphax"	"crassicornis"	"(Panzer, 1796)"	"https://www.dyntaxa.se/taxon/info/234583"	NA	"Dyntaxa"	"Delphax crassicornis"
"51"	"Delphax"	"pulchellus"	"(Curtis, 1833)"	"https://www.dyntaxa.se/taxon/info/234584"	NA	"Dyntaxa"	"Delphax pulchellus"
"52"	"Chloriona"	"sp."	"Fieber, 1866"	"https://www.dyntaxa.se/taxon/info/1009719"	NA	"Dyntaxa"	"Chloriona sp."
"53"	"Chloriona"	"smaragdula"	"(Stål, 1853)"	"https://www.dyntaxa.se/taxon/info/234586"	NA	"Dyntaxa"	"Chloriona smaragdula"
"54"	"Chloriona"	"chinai"	"Ossiannilsson, 1946"	"https://www.dyntaxa.se/taxon/info/234587"	NA	"Dyntaxa"	"Chloriona chinai"
"55"	"Chloriona"	"dorsata"	"Edwards, 1898"	"https://www.dyntaxa.se/taxon/info/234588"	NA	"Dyntaxa"	"Chloriona dorsata"
"56"	"Chloriona"	"glaucescens"	"Fieber, 1866"	"https://www.dyntaxa.se/taxon/info/234589"	NA	"Dyntaxa"	"Chloriona glaucescens"
"57"	"Chloriona"	"vasconica"	"Ribaut, 1934"	"https://www.dyntaxa.se/taxon/info/234590"	NA	"Dyntaxa"	"Chloriona vasconica"
"58"	"Megamelus"	"sp."	"Fieber, 1866"	"https://www.dyntaxa.se/taxon/info/1009720"	NA	"Dyntaxa"	"Megamelus sp."
"59"	"Megamelus"	"notulus"	"(Germar, 1830)"	"https://www.dyntaxa.se/taxon/info/234591"	NA	"Dyntaxa"	"Megamelus notulus"
"60"	"Unkanodes"	"sp."	"Fennah, 1956"	"https://www.dyntaxa.se/taxon/info/1009721"	NA	"Dyntaxa"	"Unkanodes sp."
"61"	"Unkanodes"	"excisa"	"(Melichar, 1898)"	"https://www.dyntaxa.se/taxon/info/234592"	NA	"Dyntaxa"	"Unkanodes excisa"
"62"	"Megadelphax"	"sp."	"Wagner, 1963"	"https://www.dyntaxa.se/taxon/info/1009722"	NA	"Dyntaxa"	"Megadelphax sp."
"63"	"Megadelphax"	"sordidulus"	"(Stål, 1853)"	"https://www.dyntaxa.se/taxon/info/234593"	NA	"Dyntaxa"	"Megadelphax sordidulus"
"64"	"Megadelphax"	"haglundi"	"(Sahlberg, 1871)"	"https://www.dyntaxa.se/taxon/info/234594"	NA	"Dyntaxa"	"Megadelphax haglundi"
"65"	"Laodelphax"	"sp."	"Fennah, 1963"	"https://www.dyntaxa.se/taxon/info/1009723"	NA	"Dyntaxa"	"Laodelphax sp."
"66"	"Laodelphax"	"striatellus"	"(Fallén, 1826)"	"https://www.dyntaxa.se/taxon/info/234595"	NA	"Dyntaxa"	"Laodelphax striatellus"
"67"	"Paraliburnia"	"sp."	"Jensen-Haarup, 1917"	"https://www.dyntaxa.se/taxon/info/1009724"	NA	"Dyntaxa"	"Paraliburnia sp."
"68"	"Paraliburnia"	"adela"	"(Flor, 1861)"	"https://www.dyntaxa.se/taxon/info/234596"	NA	"Dyntaxa"	"Paraliburnia adela"
"69"	"Paraliburnia"	"clypealis"	"(Sahlberg, 1871)"	"https://www.dyntaxa.se/taxon/info/234597"	NA	"Dyntaxa"	"Paraliburnia clypealis"
"70"	"Hyledelphax"	"sp."	"Vilbaste, 1968"	"https://www.dyntaxa.se/taxon/info/1009725"	NA	"Dyntaxa"	"Hyledelphax sp."
"71"	"Hyledelphax"	"elegantulus"	"(Boheman, 1847)"	"https://www.dyntaxa.se/taxon/info/234598"	NA	"Dyntaxa"	"Hyledelphax elegantulus"
"72"	"Calligypona"	"sp."	"Sahlberg, 1871"	"https://www.dyntaxa.se/taxon/info/1009727"	NA	"Dyntaxa"	"Calligypona sp."
"73"	"Calligypona"	"reyi"	"(Fieber, 1866)"	"https://www.dyntaxa.se/taxon/info/234600"	NA	"Dyntaxa"	"Calligypona reyi"
"74"	"Delphacodes"	"sp."	"Fieber, 1866"	"https://www.dyntaxa.se/taxon/info/1009728"	NA	"Dyntaxa"	"Delphacodes sp."
"75"	"Delphacodes"	"venosus"	"(Germar, 1830)"	"https://www.dyntaxa.se/taxon/info/234601"	NA	"Dyntaxa"	"Delphacodes venosus"
"76"	"Delphacodes"	"capnodes"	"(Scott, 1870)"	"https://www.dyntaxa.se/taxon/info/234602"	NA	"Dyntaxa"	"Delphacodes capnodes"
"77"	"Gravesteiniella"	"sp."	"Wagner, 1963"	"https://www.dyntaxa.se/taxon/info/1009729"	NA	"Dyntaxa"	"Gravesteiniella sp."
"78"	"Gravesteiniella"	"boldi"	"(Scott, 1870)"	"https://www.dyntaxa.se/taxon/info/234603"	NA	"Dyntaxa"	"Gravesteiniella boldi"
"79"	"Muellerianella"	"sp."	"Wagner, 1963"	"https://www.dyntaxa.se/taxon/info/1009730"	NA	"Dyntaxa"	"Muellerianella sp."
"80"	"Muellerianella"	"brevipennis"	"(Boheman, 1847)"	"https://www.dyntaxa.se/taxon/info/234604"	NA	"Dyntaxa"	"Muellerianella brevipennis"
"81"	"Muellerianella"	"fairmairei"	"(Perris, 1857)"	"https://www.dyntaxa.se/taxon/info/234605"	NA	"Dyntaxa"	"Muellerianella fairmairei"
"82"	"Muellerianella"	"extrusa"	"(Scott, 1871)"	"https://www.dyntaxa.se/taxon/info/250343"	NA	"Dyntaxa"	"Muellerianella extrusa"
"83"	"Muirodelphax"	"sp."	"Wagner, 1963"	"https://www.dyntaxa.se/taxon/info/1009731"	NA	"Dyntaxa"	"Muirodelphax sp."
"84"	"Muirodelphax"	"aubei"	"(Perris, 1857)"	"https://www.dyntaxa.se/taxon/info/234606"	NA	"Dyntaxa"	"Muirodelphax aubei"
"85"	"Acanthodelphax"	"sp."	"Le Quesne, 1964"	"https://www.dyntaxa.se/taxon/info/1009732"	NA	"Dyntaxa"	"Acanthodelphax sp."
"86"	"Acanthodelphax"	"denticauda"	"(Boheman, 1847)"	"https://www.dyntaxa.se/taxon/info/234607"	NA	"Dyntaxa"	"Acanthodelphax denticauda"
"87"	"Acanthodelphax"	"spinosa"	"(Fieber, 1866)"	"https://www.dyntaxa.se/taxon/info/250350"	NA	"Dyntaxa"	"Acanthodelphax spinosa"
"88"	"Nothodelphax"	"sp."	"Fennah, 1963"	"https://www.dyntaxa.se/taxon/info/1009733"	NA	"Dyntaxa"	"Nothodelphax sp."
"89"	"Nothodelphax"	"distinctus"	"(Flor, 1861)"	"https://www.dyntaxa.se/taxon/info/234608"	NA	"Dyntaxa"	"Nothodelphax distinctus"
"90"	"Nothodelphax"	"albocarinatus"	"(Stål, 1858)"	"https://www.dyntaxa.se/taxon/info/234609"	NA	"Dyntaxa"	"Nothodelphax albocarinatus"
"91"	"Dicranotropis"	"sp."	"Fieber, 1866"	"https://www.dyntaxa.se/taxon/info/1009734"	NA	"Dyntaxa"	"Dicranotropis sp."
"92"	"Dicranotropis"	"hamata"	"(Boheman, 1847)"	"https://www.dyntaxa.se/taxon/info/234610"	NA	"Dyntaxa"	"Dicranotropis hamata"
"93"	"Florodelphax"	"sp."	"Vilbaste, 1968"	"https://www.dyntaxa.se/taxon/info/1009735"	NA	"Dyntaxa"	"Florodelphax sp."
"94"	"Florodelphax"	"paryphasma"	"(Flor, 1861)"	"https://www.dyntaxa.se/taxon/info/234611"	NA	"Dyntaxa"	"Florodelphax paryphasma"
"95"	"Florodelphax"	"leptosoma"	"(Flor, 1861)"	"https://www.dyntaxa.se/taxon/info/234612"	NA	"Dyntaxa"	"Florodelphax leptosoma"
"96"	"Kosswigianella"	"sp."	"Wagner, 1963"	"https://www.dyntaxa.se/taxon/info/1009736"	NA	"Dyntaxa"	"Kosswigianella sp."
"97"	"Kosswigianella"	"exigua"	"(Boheman, 1847)"	"https://www.dyntaxa.se/taxon/info/234613"	NA	"Dyntaxa"	"Kosswigianella exigua"
"98"	"Paradelphacodes"	"sp."	"Wagner, 1963"	"https://www.dyntaxa.se/taxon/info/1009737"	NA	"Dyntaxa"	"Paradelphacodes sp."
"99"	"Paradelphacodes"	"paludosus"	"(Flor, 1861)"	"https://www.dyntaxa.se/taxon/info/234615"	NA	"Dyntaxa"	"Paradelphacodes paludosus"
"100"	"Xanthodelphax"	"sp."	"Wagner, 1963"	"https://www.dyntaxa.se/taxon/info/1009738"	NA	"Dyntaxa"	"Xanthodelphax sp."
"101"	"Xanthodelphax"	"flaveolus"	"(Flor, 1861)"	"https://www.dyntaxa.se/taxon/info/234616"	NA	"Dyntaxa"	"Xanthodelphax flaveolus"
"102"	"Xanthodelphax"	"stramineus"	"(Stål, 1858)"	"https://www.dyntaxa.se/taxon/info/234617"	NA	"Dyntaxa"	"Xanthodelphax stramineus"
"103"	"Oncodelphax"	"sp."	"Wagner, 1963"	"https://www.dyntaxa.se/taxon/info/1009739"	NA	"Dyntaxa"	"Oncodelphax sp."
"104"	"Oncodelphax"	"pullulus"	"(Boheman, 1852)"	"https://www.dyntaxa.se/taxon/info/234618"	NA	"Dyntaxa"	"Oncodelphax pullulus"
"105"	"Criomorphus"	"sp."	"Curtis, 1833"	"https://www.dyntaxa.se/taxon/info/1009740"	NA	"Dyntaxa"	"Criomorphus sp."
"106"	"Criomorphus"	"albomarginatus"	"Curtis, 1833"	"https://www.dyntaxa.se/taxon/info/234619"	NA	"Dyntaxa"	"Criomorphus albomarginatus"
"107"	"Criomorphus"	"moestus"	"(Boheman, 1847)"	"https://www.dyntaxa.se/taxon/info/234620"	NA	"Dyntaxa"	"Criomorphus moestus"
"108"	"Criomorphus"	"borealis"	"(Sahlberg, 1871)"	"https://www.dyntaxa.se/taxon/info/234621"	NA	"Dyntaxa"	"Criomorphus borealis"
"109"	"Javesella"	"sp."	"Fennah, 1963"	"https://www.dyntaxa.se/taxon/info/1009741"	NA	"Dyntaxa"	"Javesella sp."
"110"	"Javesella"	"pellucida"	"(Fabricius, 1794)"	"https://www.dyntaxa.se/taxon/info/234622"	NA	"Dyntaxa"	"Javesella pellucida"
"111"	"Javesella"	"dubia"	"(Kirschbaum, 1868)"	"https://www.dyntaxa.se/taxon/info/234623"	NA	"Dyntaxa"	"Javesella dubia"
"112"	"Javesella"	"obscurella"	"(Boheman, 1847)"	"https://www.dyntaxa.se/taxon/info/234624"	NA	"Dyntaxa"	"Javesella obscurella"
"113"	"Javesella"	"salina"	"(Haupt, 1924)"	"https://www.dyntaxa.se/taxon/info/234625"	NA	"Dyntaxa"	"Javesella salina"
"114"	"Javesella"	"discolor"	"(Boheman, 1847)"	"https://www.dyntaxa.se/taxon/info/234626"	NA	"Dyntaxa"	"Javesella discolor"
"115"	"Javesella"	"forcipata"	"(Boheman, 1847)"	"https://www.dyntaxa.se/taxon/info/234629"	NA	"Dyntaxa"	"Javesella forcipata"
"116"	"Javesella"	"alpina"	"(Sahlberg, 1871)"	"https://www.dyntaxa.se/taxon/info/234630"	NA	"Dyntaxa"	"Javesella alpina"
"117"	"Javesella"	"stali"	"(Metcalf, 1943)"	"https://www.dyntaxa.se/taxon/info/234631"	NA	"Dyntaxa"	"Javesella stali"
"118"	"Ribautodelphax"	"sp."	"Wagner, 1963"	"https://www.dyntaxa.se/taxon/info/1009742"	NA	"Dyntaxa"	"Ribautodelphax sp."
"119"	"Ribautodelphax"	"collinus"	"(Boheman, 1847)"	"https://www.dyntaxa.se/taxon/info/234632"	NA	"Dyntaxa"	"Ribautodelphax collinus"
"120"	"Ribautodelphax"	"angulosus"	"(Ribaut, 1953)"	"https://www.dyntaxa.se/taxon/info/234633"	NA	"Dyntaxa"	"Ribautodelphax angulosus"
"121"	"Ribautodelphax"	"pungens"	"(Ribaut, 1953)"	"https://www.dyntaxa.se/taxon/info/234634"	NA	"Dyntaxa"	"Ribautodelphax pungens"
"122"	"Ribautodelphax"	"pallens"	"(Stål, 1854)"	"https://www.dyntaxa.se/taxon/info/234635"	NA	"Dyntaxa"	"Ribautodelphax pallens"
"123"	"Ribautodelphax"	"albostriatus"	"(Fieber, 1866)"	"https://www.dyntaxa.se/taxon/info/234636"	NA	"Dyntaxa"	"Ribautodelphax albostriatus"
"124"	"Eurybregma"	"sp."	"Scott, 1875"	"https://www.dyntaxa.se/taxon/info/1013827"	NA	"Dyntaxa"	"Eurybregma sp."
"125"	"Eurybregma"	"nigrolineata"	"Scott, 1875"	"https://www.dyntaxa.se/taxon/info/250316"	NA	"Dyntaxa"	"Eurybregma nigrolineata"
"126"	"Struebingianella"	"sp."	"Wagner, 1963"	"https://www.dyntaxa.se/taxon/info/1013835"	NA	"Dyntaxa"	"Struebingianella sp."
"127"	"Struebingianella"	"lugubrina"	"(Boheman, 1847)"	"https://www.dyntaxa.se/taxon/info/250404"	NA	"Dyntaxa"	"Struebingianella lugubrina"
"128"	"Stiromella"	"sp."	"Wagner, 1963"	"https://www.dyntaxa.se/taxon/info/1016511"	NA	"Dyntaxa"	"Stiromella sp."
"129"	"Stiromella"	"obliqua"	"(Wagner, 1948)"	"https://www.dyntaxa.se/taxon/info/264557"	NA	"Dyntaxa"	"Stiromella obliqua"
"130"	"Issus"	"sp."	"Fabricius, 1803"	"http://www.faunaeur.org/full_results.php?id=152106"	NA	"Fauna Europaea"	"Issus sp."
"131"	"Issus"	"muscaeformis"	"(Schrank, 1781)"	"https://www.dyntaxa.se/taxon/info/101149"	NA	"Dyntaxa"	"Issus muscaeformis"
"132"	"Cicadetta"	"sp."	"Kolenati, 1857"	"http://www.faunaeur.org/full_results.php?id=239500"	NA	"Fauna Europaea"	"Cicadetta sp."
"133"	"Cicadetta"	"montana"	"(Scopoli, 1772)"	"https://www.dyntaxa.se/taxon/info/100648"	NA	"Dyntaxa"	"Cicadetta montana"
"134"	"Centrotus"	"sp."	"Fabricius, 1803"	"https://www.dyntaxa.se/taxon/info/1009683"	NA	"Dyntaxa"	"Centrotus sp."
"135"	"Centrotus"	"cornutus"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/234522"	NA	"Dyntaxa"	"Centrotus cornutus"
"136"	"Megophthalmus"	"sp."	"Curtis, 1833"	"https://www.dyntaxa.se/taxon/info/1009745"	NA	"Dyntaxa"	"Megophthalmus sp."
"137"	"Megophthalmus"	"scanicus"	"(Fallén, 1806)"	"https://www.dyntaxa.se/taxon/info/234644"	NA	"Dyntaxa"	"Megophthalmus scanicus"
"138"	"Ledra"	"sp."	"Fabricius, 1803"	"https://www.dyntaxa.se/taxon/info/1008225"	NA	"Dyntaxa"	"Ledra sp."
"139"	"Ledra"	"aurita"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/101184"	NA	"Dyntaxa"	"Ledra aurita"
"140"	"Oncopsis"	"sp."	"Burmeister, 1838"	"https://www.dyntaxa.se/taxon/info/1009748"	NA	"Dyntaxa"	"Oncopsis sp."
"141"	"Oncopsis"	"flavicollis"	"(Linnaeus, 1761)"	"https://www.dyntaxa.se/taxon/info/234645"	NA	"Dyntaxa"	"Oncopsis flavicollis"
"142"	"Oncopsis"	"carpini"	"(Sahlberg, 1871)"	"https://www.dyntaxa.se/taxon/info/234646"	NA	"Dyntaxa"	"Oncopsis carpini"
"143"	"Oncopsis"	"subangulata"	"(Sahlberg, 1871)"	"https://www.dyntaxa.se/taxon/info/234647"	NA	"Dyntaxa"	"Oncopsis subangulata"
