"Genus"	"Species"	"Author"	"GUID"	"Source"	"Taxon.name..computed."
"1"	"Ditomyia"	"sp."	"Winnertz, 1846"	"http://dyntaxa.se/taxon/info/1013777"	"Dyntaxa"	"Ditomyia sp."
"2"	"Ditomyia"	"fasciata"	"(Meigen, 1818)"	"http://dyntaxa.se/taxon/info/250141"	"Dyntaxa"	"Ditomyia fasciata"
"3"	"Symmerus"	"sp."	"Walker, 1848"	"http://dyntaxa.se/taxon/info/1013778"	"Dyntaxa"	"Symmerus sp."
"4"	"Symmerus"	"annulatus"	"(Meigen, 1830)"	"http://dyntaxa.se/taxon/info/250142"	"Dyntaxa"	"Symmerus annulatus"
"5"	"Symmerus"	"nobilis"	"Lackschewitz, 1937"	"http://dyntaxa.se/taxon/info/250143"	"Dyntaxa"	"Symmerus nobilis"
