"Genus"	"Species"	"Author"	"GUID"	"Source"	"Taxon.name..computed."
"1"	"Mutilla"	"sp."	"Linnaeus, 1758"	"https://www.dyntaxa.se/taxon/info/1006915"	"Dyntaxa"	"Mutilla sp."
"2"	"Mutilla"	"europaea"	"Linnaeus, 1758"	"https://www.dyntaxa.se/taxon/info/102646"	"Dyntaxa"	"Mutilla europaea"
"3"	"Smicromyrme"	"sp."	"Thomson, 1870"	"https://www.dyntaxa.se/taxon/info/1009571"	"Dyntaxa"	"Smicromyrme sp."
"4"	"Smicromyrme"	"rufipes"	"(J.C.Fabricius, 1787)"	"https://www.dyntaxa.se/taxon/info/234169"	"Dyntaxa"	"Smicromyrme rufipes"
