"Genus"	"Species"	"Author"	"GUID"	"Source"	"Notes..errors..synonyms..undescribed.etc."	"Taxon.name..computed."
"1"	"Astrenis"	"sp."	"Förster, 1869"	"https://www.dyntaxa.se/taxon/info/1014824"	"Dyntaxa"	NA	"Astrenis sp."
"2"	"Astrenis"	"sinuata"	"(Roman, 1909)"	"https://www.dyntaxa.se/taxon/info/255868"	"Dyntaxa"	"Name?. Astrenis sinuatus (Fauna Europaea)"	"Astrenis sinuata"
"3"	"Phrudus"	"sp."	"Förster, 1869"	"https://www.dyntaxa.se/taxon/info/1014825"	"Dyntaxa"	NA	"Phrudus sp."
"4"	"Phrudus"	"monilicornis"	"Bridgman, 1886"	"https://www.dyntaxa.se/taxon/info/255869"	"Dyntaxa"	NA	"Phrudus monilicornis"
"5"	"Astrenis"	"brunneofacies"	"Vikberg 2000"	"http://www.faunaeur.org/full_results.php?id=330311"	"Fauna Europaea"	NA	"Astrenis brunneofacies"
"6"	"Astrenis"	"paradoxa"	"(Schmiedeknecht 1907)"	"http://www.faunaeur.org/full_results.php?id=330313"	"Fauna Europaea"	NA	"Astrenis paradoxa"
"7"	"Phrudus"	"defectus"	"Stelfox 1966"	"http://www.faunaeur.org/full_results.php?id=330306"	"Fauna Europaea"	NA	"Phrudus defectus"
