"Genus"	"Species"	"Author"	"Total"	"TrapID"	"EventID"	"StartDate"
"1"	"Megaselia"	"varivirga"	"n. sp."	1	1001	1329	"2005.vi.04"
"2"	"Megaselia"	"velutini-longa"	"n. sp."	1	13	1646	"2005.vii.26"
"3"	"Megaselia"	"velutini-longa"	"n. sp."	1	13	1646	"2005.vii.26"
"4"	"Megaselia"	"ventrihirta"	"n. sp."	1	44	1187	"2004.vii.25"
"5"	"Megaselia"	"ventrilonga"	"n. sp."	1	57	751	"2003.xii.02"
"6"	"Megaselia"	"ventrimargo"	"n. sp."	1	54	193	"2003.ix.01"
"7"	"Megaselia"	"verna"	"Schmitz, 1932"	1	37	831	"2004.v.20"
"8"	"Megaselia"	"verna"	"Schmitz, 1932"	8	1001	1329	"2005.vi.04"
"9"	"Megaselia"	"verna"	"Schmitz, 1932"	1	18	66	"2003.vi.25"
"10"	"Megaselia"	"verna"	"Schmitz, 1932"	1	18	67	"2003.vii.06"
"11"	"Megaselia"	"verna"	"Schmitz, 1932"	8	18	335	"2004.iv.30"
"12"	"Megaselia"	"verna"	"Schmitz, 1932"	5	18	336	"2004.v.10"
"13"	"Megaselia"	"verna"	"Schmitz, 1932"	12	18	337	"2004.v.20"
"14"	"Megaselia"	"verna"	"Schmitz, 1932"	8	18	338	"2004.v.30"
"15"	"Megaselia"	"verna"	"Schmitz, 1932"	2	18	339	"2004.vi.10"
"16"	"Megaselia"	"verna"	"Schmitz, 1932"	4	18	340	"2004.vi.20"
"17"	"Megaselia"	"verna"	"Schmitz, 1932"	1	18	341	"2004.vi.30"
"18"	"Megaselia"	"verna"	"Schmitz, 1932"	1	1008	1029	"2005.iv.30"
"19"	"Megaselia"	"verna"	"Schmitz, 1932"	7	1008	1031	"2005.v.10"
"20"	"Megaselia"	"verna"	"Schmitz, 1932"	2	1008	1337	"2005.v.25"
"21"	"Megaselia"	"verna"	"Schmitz, 1932"	1	1008	1733	"2006.v.06"
"22"	"Megaselia"	"verna"	"Schmitz, 1932"	5	1008	1733	"2006.v.06"
"23"	"Megaselia"	"verna"	"Schmitz, 1932"	5	1008	1736	"2006.vi.01"
"24"	"Megaselia"	"vernalis"	"(Wood, 1909)"	67	57	751	"2003.xii.02"
"25"	"Megaselia"	"versuta"	"n. sp."	1	1008	1745	"2006.vii.28"
"26"	"Megaselia"	"vexillalonga"	"n. sp."	1	10	407	"2004.iv.15"
"27"	"Megaselia"	"vexillalonga"	"n. sp."	1	10	407	"2004.iv.15"
"28"	"Megaselia"	"vexillalonga"	"n. sp."	1	10	407	"2004.iv.15"
"29"	"Megaselia"	"vexillalonga"	"n. sp."	1	10	407	"2004.iv.15"
"30"	"Megaselia"	"vexillalonga"	"n. sp."	1	1008	1735	"2006.v.22"
"31"	"Megaselia"	"villicauda"	"Schmitz, 1927"	3	37	1111	"2004.ix.08"
"32"	"Megaselia"	"vulgari-frameata"	"n. sp."	1	13	1646	"2005.vii.26"
"33"	"Megaselia"	"vulgari-frameata"	"n. sp."	1	13	1646	"2005.vii.26"
"34"	"Megaselia"	"vulgaricostalis"	"n. sp."	1	1001	1329	"2005.vi.04"
"35"	"Megaselia"	"vulgaricostalis"	"n. sp."	1	1001	1329	"2005.vi.04"
"36"	"Megaselia"	"vulgaricostalis"	"n. sp."	1	57	751	"2003.xii.02"
"37"	"Megaselia"	"vulgaricostalis"	"n. sp."	1	10	407	"2004.iv.15"
"38"	"Megaselia"	"vulgaricostalis"	"n. sp."	4	10	407	"2004.iv.15"
"39"	"Megaselia"	"vulgaricostalis"	"n. sp."	1	18	66	"2003.vi.25"
"40"	"Megaselia"	"vulgaricostalis"	"n. sp."	1	18	66	"2003.vi.25"
"41"	"Megaselia"	"vulgaricostalis"	"n. sp."	1	18	68	"2003.vii.11"
"42"	"Megaselia"	"vulgaricostalis"	"n. sp."	1	1008	1337	"2005.v.25"
"43"	"Megaselia"	"vulgaridensior"	"n. sp."	1	1008	1032	"2005.v.15"
"44"	"Megaselia"	"waagei"	"Schmitz, 1935"	1	18	343	"2004.vii.20"
"45"	"Megaselia"	"woodi"	"(Lundbeck, 1922)"	5	54	193	"2003.ix.01"
"46"	"Megaselia"	"woodi"	"(Lundbeck, 1922)"	8	10	401	"2003.ix.16"
"47"	"Megaselia"	"woodi"	"(Lundbeck, 1922)"	1	18	97	"2003.ix.30"
"48"	"Megaselia"	"woodi"	"(Lundbeck, 1922)"	1	18	733	"2004.x.15"
"49"	"Megaselia"	"xanthozona"	"(Strobl, 1892)"	1	20	233	"2003.vi.25"
"50"	"Megaselia"	"xanthozona"	"(Strobl, 1892)"	2	28	488	"2003.vii.08"
"51"	"Megaselia"	"xanthozona"	"(Strobl, 1892)"	3	54	193	"2003.ix.01"
"52"	"Megaselia"	"zonata"	"(Zetterstedt, 1838)"	1	49	709	"2003.viii.22"
"53"	"Megaselia"	"zonata"	"(Zetterstedt, 1838)"	1	59	211	"2003.viii.01"
"54"	"Megaselia"	"zonata"	"(Zetterstedt, 1838)"	11	57	751	"2003.xii.02"
"55"	"Megaselia"	"zonata"	"(Zetterstedt, 1838)"	4	57	751	"2003.xii.02"
"56"	"Megaselia"	"zonata"	"(Zetterstedt, 1838)"	1	1008	1029	"2005.iv.30"
