"Genus"	"Species"	"Author"	"GUID"	"Notes..errors..synonyms..undescribed.etc."	"Source"	"Taxon.name..computed."
"1"	"Aenigmatias"	"sp."	"Meinert 1890"	"http://www.faunaeur.org/full_results.php?id=63271"	NA	"Fauna Europaea"	"Aenigmatias sp."
"2"	"Aenigmatias"	"lubbockii"	"(Egger, 1860)"	"https://www.dyntaxa.se/taxon/info/240513"	NA	"Dyntaxa"	"Aenigmatias lubbockii"
"3"	"Anevrina"	"sp."	"Lioy 1864"	"http://www.faunaeur.org/full_results.php?id=63281"	NA	"Fauna Europaea"	"Anevrina sp."
"4"	"Anevrina"	"curvinervis"	"(Becker, 1901)"	"https://www.dyntaxa.se/taxon/info/240514"	NA	"Dyntaxa"	"Anevrina curvinervis"
"5"	"Anevrina"	"thoracica"	"(Meigen, 1804)"	"https://www.dyntaxa.se/taxon/info/240515"	NA	"Dyntaxa"	"Anevrina thoracica"
"6"	"Anevrina"	"unispinosa"	"(Zetterstedt, 1860)"	"https://www.dyntaxa.se/taxon/info/240516"	NA	"Dyntaxa"	"Anevrina unispinosa"
"7"	"Anevrina"	"urbana"	"(Meigen, 1830)"	"https://www.dyntaxa.se/taxon/info/240517"	NA	"Dyntaxa"	"Anevrina urbana"
"8"	"Beckerina"	"sp."	"Malloch 1910"	"http://www.faunaeur.org/full_results.php?id=63290"	NA	"Fauna Europaea"	"Beckerina sp."
"9"	"Beckerina"	"umbrimargo"	"(Becker, 1901)"	"https://www.dyntaxa.se/taxon/info/240518"	NA	"Dyntaxa"	"Beckerina umbrimargo"
"10"	"Borophaga"	"sp."	"Enderlein 1924"	"http://www.faunaeur.org/full_results.php?id=63295"	NA	"Fauna Europaea"	"Borophaga sp."
"11"	"Borophaga"	"agilis"	"(Becker, 1901)"	"https://www.dyntaxa.se/taxon/info/240519"	NA	"Dyntaxa"	"Borophaga agilis"
"12"	"Borophaga"	"carinifrons"	"(Zetterstedt, 1848)"	"https://www.dyntaxa.se/taxon/info/240520"	NA	"Dyntaxa"	"Borophaga carinifrons"
"13"	"Borophaga"	"femorata"	"(Meigen, 1830)"	"https://www.dyntaxa.se/taxon/info/240521"	NA	"Dyntaxa"	"Borophaga femorata"
"14"	"Borophaga"	"incrassata"	"(Meigen, 1830)"	"https://www.dyntaxa.se/taxon/info/240522"	NA	"Dyntaxa"	"Borophaga incrassata"
"15"	"Borophaga"	"irregularis"	"(Wood, 1912)"	"https://www.dyntaxa.se/taxon/info/240523"	NA	"Dyntaxa"	"Borophaga irregularis"
"16"	"Borophaga"	"subsultans"	"(Linnaeus, 1767)"	"https://www.dyntaxa.se/taxon/info/240524"	NA	"Dyntaxa"	"Borophaga subsultans"
"17"	"Chaetopleurophora"	"sp."	"Schmitz 1922"	"http://www.faunaeur.org/full_results.php?id=63306"	NA	"Fauna Europaea"	"Chaetopleurophora sp."
"18"	"Chaetopleurophora"	"bohemanni"	"(Becker, 1901)"	"https://www.dyntaxa.se/taxon/info/240551"	NA	"Dyntaxa"	"Chaetopleurophora bohemanni"
"19"	"Chaetopleurophora"	"erythronota"	"(Strobl, 1892)"	"https://www.dyntaxa.se/taxon/info/240552"	NA	"Dyntaxa"	"Chaetopleurophora erythronota"
"20"	"Chaetopleurophora"	"spinosissima"	"(Strobl, 1892)"	"https://www.dyntaxa.se/taxon/info/240553"	NA	"Dyntaxa"	"Chaetopleurophora spinosissima"
"21"	"Conicera"	"sp."	"Meigen 1830"	"http://www.faunaeur.org/full_results.php?id=63318"	NA	"Fauna Europaea"	"Conicera sp."
"22"	"Conicera"	"dauci"	"(Meigen, 1830)"	"https://www.dyntaxa.se/taxon/info/240554"	NA	"Dyntaxa"	"Conicera dauci"
"23"	"Conicera"	"floricola"	"Schmitz, 1938"	"https://www.dyntaxa.se/taxon/info/240555"	NA	"Dyntaxa"	"Conicera floricola"
"24"	"Conicera"	"schnittmanni"	"Schmitz, 1926"	"https://www.dyntaxa.se/taxon/info/240556"	NA	"Dyntaxa"	"Conicera schnittmanni"
"25"	"Conicera"	"similis"	"(Haliday, 1833)"	"https://www.dyntaxa.se/taxon/info/240557"	NA	"Dyntaxa"	"Conicera similis"
"26"	"Conicera"	"tarsalis"	"Schmitz, 1920"	"https://www.dyntaxa.se/taxon/info/240558"	NA	"Dyntaxa"	"Conicera tarsalis"
"27"	"Conicera"	"tibialis"	"Schmitz, 1925"	"https://www.dyntaxa.se/taxon/info/240559"	NA	"Dyntaxa"	"Conicera tibialis"
"28"	"Diplonevra"	"sp."	"Lioy 1864"	"http://www.faunaeur.org/full_results.php?id=63329"	NA	"Fauna Europaea"	"Diplonevra sp."
"29"	"Diplonevra"	"abbreviata"	"(von Roser, 1840)"	"https://www.dyntaxa.se/taxon/info/240560"	NA	"Dyntaxa"	"Diplonevra abbreviata"
"30"	"Diplonevra"	"concinna"	"(Meigen, 1830)"	"https://www.dyntaxa.se/taxon/info/240561"	NA	"Dyntaxa"	"Diplonevra concinna"
"31"	"Diplonevra"	"florescens"	"(Turton, 1801)"	"https://www.dyntaxa.se/taxon/info/240562"	NA	"Dyntaxa"	"Diplonevra florescens"
"32"	"Diplonevra"	"freyi"	"(Schmitz, 1927)"	"https://www.dyntaxa.se/taxon/info/240563"	NA	"Dyntaxa"	"Diplonevra freyi"
"33"	"Diplonevra"	"funebris"	"(Meigen, 1830)"	"https://www.dyntaxa.se/taxon/info/240564"	NA	"Dyntaxa"	"Dorniphora funebris"
"34"	"Diplonevra"	"glabra"	"Schmitz, 1927"	"https://www.dyntaxa.se/taxon/info/240565"	NA	"Dyntaxa"	"Dorniphora glabra"
"35"	"Diplonevra"	"nitidula"	"(Meigen, 1830)"	"https://www.dyntaxa.se/taxon/info/240566"	NA	"Dyntaxa"	"Gymnophora nitidula"
"36"	"Diplonevra"	"oldenbergi"	"(Schmitz, 1920)"	"https://www.dyntaxa.se/taxon/info/240567"	NA	"Dyntaxa"	"Gymnophora oldenbergi"
"37"	"Diplonevra"	"pilosella"	"(Schmitz, 1927)"	"https://www.dyntaxa.se/taxon/info/240568"	NA	"Dyntaxa"	"Diplonevra pilosella"
"38"	"Diplonevra"	"unisetalis"	"(Schmitz, 1935)"	"https://www.dyntaxa.se/taxon/info/240569"	NA	"Dyntaxa"	"Diplonevra unisetalis"
"39"	"Dorniphora"	"sp."	"(De Geer, 1773)"	"http://www.biodiversitylibrary.org/namedetail/Dorniphora%20cornuta"	NA	"Biodiversity Heritage Library"	"Dorniphora sp."
"40"	"Dorniphora"	"cornuta"	"(Bigot, 1857)"	"https://www.dyntaxa.se/taxon/info/240570"	NA	"Dyntaxa"	"Dorniphora cornuta"
"41"	"Gymnophora"	"sp."	"Macquart 1835"	"http://www.faunaeur.org/full_results.php?id=63357"	NA	"Fauna Europaea"	"Gymnophora sp."
"42"	"Gymnophora"	"arcuata"	"(Meigen, 1830)"	"https://www.dyntaxa.se/taxon/info/240571"	NA	"Dyntaxa"	"Gymnophora arcuata"
"43"	"Gymnophora"	"nigripennis"	"Schmitz, 1926"	"https://www.dyntaxa.se/taxon/info/240572"	NA	"Dyntaxa"	"Gymnophora nigripennis"
"44"	"Gymnophora"	"quartomollis"	"Schmitz, 1920"	"https://www.dyntaxa.se/taxon/info/240573"	NA	"Dyntaxa"	"Gymnophora quartomollis"
"45"	"Gymnoptera"	"sp."	"Lioy 1864"	"http://www.faunaeur.org/full_results.php?id=63366"	NA	"Fauna Europaea"	"Gymnoptera sp."
"46"	"Gymnoptera"	"longicostalis"	"Schmitz, 1933"	"https://www.dyntaxa.se/taxon/info/240574"	NA	"Dyntaxa"	"Gymnoptera longicostalis"
"47"	"Gymnoptera"	"vitripennis"	"(Meigen, 1830)"	"https://www.dyntaxa.se/taxon/info/240575"	NA	"Dyntaxa"	"Gymnoptera vitripennis"
"48"	"Hypocera"	"sp."	"Lioy 1864"	"http://www.faunaeur.org/full_results.php?id=63298"	NA	"Fauna Europaea"	"Hypocera sp."
"49"	"Hypocera"	"mordellaria"	"(Fallén, 1823)"	"https://www.dyntaxa.se/taxon/info/240576"	NA	"Dyntaxa"	"Hypocera mordellaria"
"50"	"Hypocerides"	"sp."	"Schmitz 1915"	"http://www.faunaeur.org/full_results.php?id=63370"	NA	"Fauna Europaea"	"Hypocerides sp."
"51"	"Hypocerides"	"nearcticus"	"(Borgmeier, 1966)"	"https://www.dyntaxa.se/taxon/info/240577"	NA	"Dyntaxa"	"Hypocerides nearcticus"
"52"	"Megaselia"	"sp."	"Rondani 1856"	"http://www.faunaeur.org/full_results.php?id=63374"	NA	"Fauna Europaea"	"Megaselia sp."
"53"	"Megaselia"	"abdita"	"Schmitz, 1960"	"https://www.dyntaxa.se/taxon/info/240578"	NA	"Dyntaxa"	"Megaselia abdita"
"54"	"Megaselia"	"abernethae"	"Disney, 1989"	"https://www.dyntaxa.se/taxon/info/240579"	NA	"Dyntaxa"	"Megaselia abernethae"
"55"	"Megaselia"	"abludens"	"Schmitz, 1928"	"https://www.dyntaxa.se/taxon/info/240580"	NA	"Dyntaxa"	"Megaselia abludens"
"56"	"Megaselia"	"aculeata"	"(Schmitz, 1919)"	"https://www.dyntaxa.se/taxon/info/240581"	NA	"Dyntaxa"	"Megaselia aculeata"
"57"	"Megaselia"	"aequalis"	"(Wood, 1909)"	"https://www.dyntaxa.se/taxon/info/240582"	NA	"Dyntaxa"	"Megaselia aequalis"
"58"	"Megaselia"	"affinis"	"(Wood, 1909)"	"https://www.dyntaxa.se/taxon/info/240583"	NA	"Dyntaxa"	"Megaselia affinis"
"59"	"Megaselia"	"albicans"	"(Wood, 1908)"	"https://www.dyntaxa.se/taxon/info/240584"	NA	"Dyntaxa"	"Megaselia albicans"
"60"	"Megaselia"	"albicaudata"	"(Wood, 1910)"	"https://www.dyntaxa.se/taxon/info/240585"	NA	"Dyntaxa"	"Megaselia albicaudata"
"61"	"Megaselia"	"albiclava"	"Schmitz, 1926"	"https://www.dyntaxa.se/taxon/info/240586"	NA	"Dyntaxa"	"Megaselia albiclava"
"62"	"Megaselia"	"albocingulata"	"(Strobl, 1906)"	"https://www.dyntaxa.se/taxon/info/240587"	NA	"Dyntaxa"	"Megaselia albocingulata"
"63"	"Megaselia"	"alpina"	"Schmitz, 1965"	"https://www.dyntaxa.se/taxon/info/240588"	NA	"Dyntaxa"	"Megaselia alpina"
"64"	"Megaselia"	"alticolella"	"(Wood, 1909)"	"https://www.dyntaxa.se/taxon/info/240589"	NA	"Dyntaxa"	"Megaselia alticolella"
"65"	"Megaselia"	"altifrons"	"(Wood, 1909)"	"https://www.dyntaxa.se/taxon/info/240590"	NA	"Dyntaxa"	"Megaselia altifrons"
"66"	"Megaselia"	"analis"	"(Lundbeck, 1920)"	"https://www.dyntaxa.se/taxon/info/240591"	NA	"Dyntaxa"	"Megaselia analis"
"67"	"Megaselia"	"angelicae"	"(Wood, 1910)"	"https://www.dyntaxa.se/taxon/info/240592"	NA	"Dyntaxa"	"Megaselia angelicae"
"68"	"Megaselia"	"angularis"	"(Schmitz, 1924)"	"https://www.dyntaxa.se/taxon/info/240593"	NA	"Dyntaxa"	"Megaselia angularis"
"69"	"Megaselia"	"angusta"	"(Wood, 1909)"	"https://www.dyntaxa.se/taxon/info/240594"	NA	"Dyntaxa"	"Megaselia angusta"
