"Genus"	"Species"	"Author"	"GUID"	"Source"	"Taxon.name..computed."
"1"	"Aulacigaster"	"sp."	"Macquart, 1835"	"http://www.faunaeur.org/full_results.php?id=60326"	"Fauna Europaea"	"Aulacigaster sp."
"2"	"Aulacigaster"	"leucopeza"	"(Meigen, 1830)"	"urn:lsid:dyntaxa.se:Taxon:100434"	"Dyntaxa"	"Aulacigaster leucopeza"
"3"	"Aulacigaster"	"pappi"	"Kassebeer, 2001"	"urn:lsid:dyntaxa.se:Taxon:262431"	"Dyntaxa"	"Aulacigaster pappi"
