"Genus"	"Species"	"Author"	"GUID"	"Source"	"Taxon.name..computed."
"41"	"Lissonota"	"gracilipes"	"Thomson, 1877"	"https://www.dyntaxa.se/taxon/info/253984"	"Dyntaxa"	"Lissonota gracilipes"
"42"	"Lissonota"	"halidayi"	"Holmgren, 1860"	"https://www.dyntaxa.se/taxon/info/253985"	"Dyntaxa"	"Lissonota halidayi"
"43"	"Lissonota"	"hortorum"	"Gravenhorst, 1829"	"https://www.dyntaxa.se/taxon/info/253986"	"Dyntaxa"	"Lissonota hortorum"
"44"	"Lissonota"	"humerella"	"Thomson, 1877"	"https://www.dyntaxa.se/taxon/info/253987"	"Dyntaxa"	"Lissonota humerella"
"45"	"Lissonota"	"impressor"	"Gravenhorst, 1829"	"https://www.dyntaxa.se/taxon/info/253988"	"Dyntaxa"	"Lissonota impressor"
"46"	"Lissonota"	"lineolaris"	"(Gmelin, 1790)"	"https://www.dyntaxa.se/taxon/info/253989"	"Dyntaxa"	"Lissonota lineolaris"
"47"	"Lissonota"	"maculata"	"Brischke, 1865"	"https://www.dyntaxa.se/taxon/info/253990"	"Dyntaxa"	"Lissonota maculata"
"48"	"Lissonota"	"magdalenae"	"Pfankuch, 1921"	"https://www.dyntaxa.se/taxon/info/253991"	"Dyntaxa"	"Lissonota magdalenae"
"49"	"Lissonota"	"nigra"	"Brischke, 1880"	"https://www.dyntaxa.se/taxon/info/253992"	"Dyntaxa"	"Lissonota nigra"
"50"	"Lissonota"	"nigridens"	"Thomson, 1889"	"https://www.dyntaxa.se/taxon/info/253993"	"Dyntaxa"	"Lissonota nigridens"
"51"	"Lissonota"	"nitida"	"(Gravenhorst, 1829)"	"https://www.dyntaxa.se/taxon/info/253994"	"Dyntaxa"	"Lissonota nitida"
"52"	"Lissonota"	"obscuripes"	"Strobl, 1902"	"https://www.dyntaxa.se/taxon/info/253995"	"Dyntaxa"	"Lissonota obscuripes"
"53"	"Lissonota"	"palpalis"	"Thomson, 1889"	"https://www.dyntaxa.se/taxon/info/253996"	"Dyntaxa"	"Lissonota palpalis"
"54"	"Lissonota"	"pimplator"	"(Zetterstedt, 1838)"	"https://www.dyntaxa.se/taxon/info/253997"	"Dyntaxa"	"Lissonota pimplator"
"55"	"Lissonota"	"pleuralis"	"Brischke, 1880"	"https://www.dyntaxa.se/taxon/info/253998"	"Dyntaxa"	"Lissonota pleuralis"
"56"	"Lissonota"	"proxima"	"Boyer de Fonscolombe, 1854"	"https://www.dyntaxa.se/taxon/info/253999"	"Dyntaxa"	"Lissonota proxima"
"57"	"Lissonota"	"punctiventrator"	"Aubert, 1977"	"https://www.dyntaxa.se/taxon/info/254000"	"Dyntaxa"	"Lissonota punctiventrator"
"58"	"Lissonota"	"punctiventris"	"Thomson, 1877"	"https://www.dyntaxa.se/taxon/info/254001"	"Dyntaxa"	"Lissonota punctiventris"
"59"	"Lissonota"	"quadrinotata"	"Gravenhorst, 1829"	"https://www.dyntaxa.se/taxon/info/254002"	"Dyntaxa"	"Lissonota quadrinotata"
"60"	"Lissonota"	"rufipes"	"Brischke, 1865"	"https://www.dyntaxa.se/taxon/info/254003"	"Dyntaxa"	"Lissonota rufipes"
"61"	"Lissonota"	"rusticator"	"(Thunberg, 1822)"	"https://www.dyntaxa.se/taxon/info/254004"	"Dyntaxa"	"Lissonota rusticator"
"62"	"Lissonota"	"saturator"	"(Thunberg, 1824)"	"https://www.dyntaxa.se/taxon/info/254005"	"Dyntaxa"	"Lissonota saturator"
"63"	"Lissonota"	"sector"	"(Thunberg, 1824)"	"https://www.dyntaxa.se/taxon/info/254006"	"Dyntaxa"	"Lissonota sector"
"64"	"Lissonota"	"setosa"	"(Geoffroy, 1785)"	"https://www.dyntaxa.se/taxon/info/254007"	"Dyntaxa"	"Lissonota setosa"
"65"	"Lissonota"	"silvatica"	"Habermehl, 1918"	"https://www.dyntaxa.se/taxon/info/254008"	"Dyntaxa"	"Lissonota silvatica"
"66"	"Lissonota"	"stigmator"	"Aubert, 1972"	"https://www.dyntaxa.se/taxon/info/254009"	"Dyntaxa"	"Lissonota stigmator"
"67"	"Lissonota"	"subaciculata"	"Bridgman, 1886"	"https://www.dyntaxa.se/taxon/info/254010"	"Dyntaxa"	"Lissonota subaciculata"
"68"	"Lissonota"	"tenerrima"	"Thomson, 1877"	"https://www.dyntaxa.se/taxon/info/254011"	"Dyntaxa"	"Lissonota tenerrima"
"69"	"Lissonota"	"variabilis"	"Holmgren, 1860"	"https://www.dyntaxa.se/taxon/info/254012"	"Dyntaxa"	"Lissonota variabilis"
"70"	"Lissonota"	"versicolor"	"Holmgren, 1860"	"https://www.dyntaxa.se/taxon/info/254013"	"Dyntaxa"	"Lissonota versicolor"
"71"	"Lissonota"	"confusa"	"Rey del Castillo, 1992"	"https://www.dyntaxa.se/taxon/info/254014"	"Dyntaxa"	"Lissonota confusa"
"72"	"Lissonota"	"cruentator"	"(Panzer, 1809)"	"https://www.dyntaxa.se/taxon/info/254015"	"Dyntaxa"	"Lissonota cruentator"
