"Genus"	"Species"	"Author"	"GUID"	"Notes..errors..synonyms..undescribed.etc."	"Source"	"Taxon.name..computed."
"39"	"Pamphilius"	"ignymontiensis"	"Lacourt, 1973"	"https://www.dyntaxa.se/taxon/info/233692"	NA	"Dyntaxa"	"Pamphilius ignymontiensis"
"40"	"Pamphilius"	"marginatus"	"(Audinet-Serville, 1823)"	"https://www.dyntaxa.se/taxon/info/233693"	NA	"Dyntaxa"	"Pamphilius marginatus"
"41"	"Pamphilius"	"lethierryi"	"(Konow, 1887)"	"https://www.dyntaxa.se/taxon/info/233694"	NA	"Dyntaxa"	"Pamphilius lethierryi"
"42"	"Pamphilius"	"betulae"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/233695"	NA	"Dyntaxa"	"Pamphilius betulae"
"43"	"Pamphilius"	"histrio"	"Latreille, 1812"	"https://www.dyntaxa.se/taxon/info/233696"	NA	"Dyntaxa"	"Pamphilius histrio"
"44"	"Pamphilius"	"festivus"	"Pesarini & Pesarini, 1984"	"https://www.dyntaxa.se/taxon/info/233697"	NA	"Dyntaxa"	"Pamphilius festivus"
"45"	"Pamphilius"	"gyllenhali"	"(Dahlbom, 1835)"	"https://www.dyntaxa.se/taxon/info/233699"	NA	"Dyntaxa"	"Pamphilius gyllenhali"
"46"	"Pamphilius"	"brevicornis"	"Hellén, 1948"	"https://www.dyntaxa.se/taxon/info/233700"	NA	"Dyntaxa"	"Pamphilius brevicornis"
"47"	"Pamphilius"	"vafer"	"(Linnaeus, 1767)"	"https://www.dyntaxa.se/taxon/info/233701"	NA	"Dyntaxa"	"Pamphilius vafer"
"48"	"Pamphilius"	"pallipes"	"(Zetterstedt, 1838)"	"https://www.dyntaxa.se/taxon/info/233702"	NA	"Dyntaxa"	"Pamphilius pallipes"
"49"	"Pamphilius"	"stramineipes"	"(Hartig, 1837)"	"https://www.dyntaxa.se/taxon/info/233707"	NA	"Dyntaxa"	"Pamphilius stramineipes"
"50"	"Pamphilius"	"thorwaldi"	"Kontuniemi, 1947"	"https://www.dyntaxa.se/taxon/info/233708"	NA	"Dyntaxa"	"Pamphilius thorwaldi"
"51"	"Pamphilius"	"albopictus"	"(Thomson, 1871)"	"https://www.dyntaxa.se/taxon/info/233709"	NA	"Dyntaxa"	"Pamphilius albopictus"
"52"	"Pamphilius"	"aucupariae"	"Vikberg, 1971"	"https://www.dyntaxa.se/taxon/info/233710"	NA	"Dyntaxa"	"Pamphilius aucupariae"
"53"	"Pamphilius"	"balteatus"	"(Fallén, 1808)"	"https://www.dyntaxa.se/taxon/info/233714"	NA	"Dyntaxa"	"Pamphilius balteatus"
"54"	"Pamphilius"	"hortorum"	"(Klug, 1808)"	"https://www.dyntaxa.se/taxon/info/233715"	NA	"Dyntaxa"	"Pamphilius hortorum"
"55"	"Pamphilius"	"varius"	"(Audinet-Serville, 1823)"	"https://www.dyntaxa.se/taxon/info/233716"	NA	"Dyntaxa"	"Pamphilius varius"
"56"	"Pamphilius"	"norimbergensis"	"Enslin, 1917"	"https://www.dyntaxa.se/taxon/info/233717"	NA	"Dyntaxa"	"Pamphilius norimbergensis"
"57"	"Pamphilius"	"latifrons"	"(Fallén, 1808)"	"https://www.dyntaxa.se/taxon/info/233718"	NA	"Dyntaxa"	"Pamphilius latifrons"
"58"	"Pamphilius"	"sylvaticus"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/233719"	NA	"Dyntaxa"	"Pamphilius sylvaticus"
"59"	"Pamphilius"	"fumipennis"	"(Curtis, 1831)"	"https://www.dyntaxa.se/taxon/info/233720"	NA	"Dyntaxa"	"Pamphilius fumipennis"
"60"	"Pamphilius"	"nemorum"	"(Gmelin, 1788)"	"https://www.dyntaxa.se/taxon/info/233721"	NA	"Dyntaxa"	"Pamphilius nemorum"
"61"	"Pamphilius"	"inanitus"	"(Villers, 1789)"	"https://www.dyntaxa.se/taxon/info/233722"	NA	"Dyntaxa"	"Pamphilius inanitus"
"62"	"Pamphilius"	"jucundus"	"(Eversmann, 1847)"	"https://www.dyntaxa.se/taxon/info/6005416"	NA	"Dyntaxa"	"Pamphilius jucundus"
"63"	"Megalodontesidae"	"sp."	"Konow, 1897"	"https://www.dyntaxa.se/taxon/info/2003071"	NA	"Dyntaxa"	"Megalodontesidae sp."
"64"	"Megalodontes"	"sp."	"Latreille, 1803"	"https://www.dyntaxa.se/taxon/info/1009445"	NA	"Dyntaxa"	"Megalodontes sp."
"65"	"Blasticotomidae"	"sp."	"Thomson, 1871"	"Mattias Forshage"	NA	"Mattias Forshage"	"Blasticotomidae sp."
"66"	"Blasticotoma"	"sp."	"Klug, 1834"	"https://www.dyntaxa.se/taxon/info/1013536"	NA	"Dyntaxa"	"Blasticotoma sp."
"67"	"Blasticotoma"	"filiceti"	"Klug, 1834"	"https://www.dyntaxa.se/taxon/info/248969"	NA	"Dyntaxa"	"Blasticotoma filiceti"
"68"	"Paremphytus"	"sp."	"Brues, 1908"	"https://www.dyntaxa.se/taxon/info/1013537"	NA	"Dyntaxa"	"Paremphytus sp."
"69"	"Paremphytus"	"ostentus"	"Brues, 1908"	"https://www.dyntaxa.se/taxon/info/248970"	NA	"Dyntaxa"	"Paremphytus ostentus"
"70"	"Argidae"	"sp."	"Konow, 1902"	"https://www.dyntaxa.se/taxon/info/2001123"	NA	"Dyntaxa"	"Argidae sp."
"71"	"Aprosthema"	"sp."	"Konow, 1899"	"https://www.dyntaxa.se/taxon/info/1013541"	NA	"Dyntaxa"	"Aprosthema sp."
"72"	"Aprosthema"	"brevicorne"	"(Fallén, 1808)"	"https://www.dyntaxa.se/taxon/info/248975"	NA	"Dyntaxa"	"Aprosthema brevicorne"
"73"	"Aprosthema"	"bifidum"	"(Klug, 1834)"	"https://www.dyntaxa.se/taxon/info/248976"	NA	"Dyntaxa"	"Aprosthema bifidum"
"74"	"Aprosthema"	"melanurum"	"(Klug, 1814)"	"https://www.dyntaxa.se/taxon/info/248977"	NA	"Dyntaxa"	"Aprosthema melanurum"
"75"	"Aprosthema"	"humeratum"	"(Konow, 1892)"	"https://www.dyntaxa.se/taxon/info/248978"	NA	"Dyntaxa"	"Aprosthema humeratum"
"76"	"Aprosthema"	"tardum"	"(Klug, 1814)"	"https://www.dyntaxa.se/taxon/info/248979"	NA	"Dyntaxa"	"Aprosthema tardum"
"77"	"Aprosthema"	"fusicorne"	"(Thomson, 1871)"	"https://www.dyntaxa.se/taxon/info/248980"	NA	"Dyntaxa"	"Aprosthema fusicorne"
"78"	"Aprosthema"	"austriacum"	"(Konow, 1892)"	"https://www.dyntaxa.se/taxon/info/261353"	NA	"Dyntaxa"	"Aprosthema austriacum"
"79"	"Aprosthema"	"bifurca"	"(Klug, 1834)"	"https://www.dyntaxa.se/taxon/info/261355"	NA	"Dyntaxa"	"Aprosthema bifurca"
"80"	"Aprosthema"	"intermedium"	"(Zaddach, 1864)"	"https://www.dyntaxa.se/taxon/info/261357"	NA	"Dyntaxa"	"Aprosthema intermedium"
"81"	"Sterictiphora"	"sp."	"Billberg, 1820"	"https://www.dyntaxa.se/taxon/info/1016308"	NA	"Dyntaxa"	"Sterictiphora sp."
"82"	"Sterictiphora"	"geminata"	"(Gmelin, 1790)"	"https://www.dyntaxa.se/taxon/info/248971"	NA	"Dyntaxa"	"Sterictiphora geminata"
"83"	"Sterictiphora"	"sorbi"	"Kontuniemi, 1966"	"https://www.dyntaxa.se/taxon/info/248972"	NA	"Dyntaxa"	"Sterictiphora sorbi"
"84"	"Sterictiphora"	"furcata"	"(Villers, 1789)"	"https://www.dyntaxa.se/taxon/info/248974"	NA	"Dyntaxa"	"Sterictiphora furcata"
"85"	"Sterictiphora"	"angelicae"	"(Panzer, 1799)"	"https://www.dyntaxa.se/taxon/info/261352"	NA	"Dyntaxa"	"Sterictiphora angelicae"
"86"	"Arge"	"sp."	"Schrank, 1802"	"https://www.dyntaxa.se/taxon/info/1013543"	NA	"Dyntaxa"	"Arge sp."
"87"	"Arge"	"ochropus"	"(Gmelin, 1790)"	"https://www.dyntaxa.se/taxon/info/248981"	NA	"Dyntaxa"	"Arge ochropus"
"88"	"Arge"	"pagana"	"(Panzer, 1797)"	"https://www.dyntaxa.se/taxon/info/248983"	NA	"Dyntaxa"	"Arge pagana"
"89"	"Arge"	"cyanocrocea"	"(Forster, 1771)"	"https://www.dyntaxa.se/taxon/info/248984"	NA	"Dyntaxa"	"Arge cyanocrocea"
"90"	"Arge"	"rustica"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/248985"	NA	"Dyntaxa"	"Arge rustica"
"91"	"Arge"	"dimidiata"	"(Fallén, 1808)"	"https://www.dyntaxa.se/taxon/info/248986"	NA	"Dyntaxa"	"Arge dimidiata"
"92"	"Arge"	"ustulata"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/248987"	NA	"Dyntaxa"	"Arge ustulata"
"93"	"Arge"	"ciliaris"	"(Linnaeus, 1767)"	"https://www.dyntaxa.se/taxon/info/248990"	NA	"Dyntaxa"	"Arge ciliaris"
"94"	"Arge"	"enodis"	"(Linnaeus, 1767)"	"https://www.dyntaxa.se/taxon/info/248992"	NA	"Dyntaxa"	"Arge enodis"
"95"	"Arge"	"pullata"	"(Zaddach, 1859)"	"https://www.dyntaxa.se/taxon/info/248993"	NA	"Dyntaxa"	"Arge pullata"
"96"	"Arge"	"nigripes"	"(Retzius, 1783)"	"https://www.dyntaxa.se/taxon/info/248994"	NA	"Dyntaxa"	"Arge nigripes"
"97"	"Arge"	"berberidis"	"Schrank, 1802"	"https://www.dyntaxa.se/taxon/info/248995"	NA	"Dyntaxa"	"Arge berberidis"
"98"	"Arge"	"gracilicornis"	"(Klug, 1814)"	"https://www.dyntaxa.se/taxon/info/248996"	NA	"Dyntaxa"	"Arge gracilicornis"
"99"	"Arge"	"expansa"	"(Klug, 1834)"	"https://www.dyntaxa.se/taxon/info/261347"	NA	"Dyntaxa"	"Arge expansa"
"100"	"Arge"	"fuscipennis"	"(Herrich-Schäffer, 1835)"	"https://www.dyntaxa.se/taxon/info/261348"	NA	"Dyntaxa"	"Arge fuscipennis"
