"Genus"	"Species"	"Author"	"GUID"	"Notes..errors..synonyms..undescribed.etc."	"Source"	"Taxon.name..computed."
"68"	"Alloxysta"	"crassa"	"(Cameron, 1890)"	"urn:lsid:dyntaxa.se:Taxon:6003878"	NA	NA	"Alloxysta crassa"
"69"	"Alloxysta"	"erythrothorax"	"(Hartig, 1840)"	"urn:lsid:dyntaxa.se:Taxon:6003880"	NA	NA	"Alloxysta erythrothorax"
"70"	"Apocharips"	"sp."	"Fergusson, 1986"	"urn:lsid:dyntaxa.se:Taxon:1014227"	NA	NA	"Apocharips sp."
"71"	"Apocharips"	"trapezoidea"	"(Hartig, 1841)"	"urn:lsid:dyntaxa.se:Taxon:252491"	NA	NA	"Apocharips trapezoidea"
"72"	"Dilyta"	"sp."	"Förster, 1869"	"urn:lsid:dyntaxa.se:Taxon:1014228"	NA	NA	"Dilyta sp."
"73"	"Alloxysta"	"consobrina"	"(Zetterstedt, 1840)"	"urn:lsid:dyntaxa.se:Taxon:252464"	NA	NA	"Alloxysta consobrina"
"74"	"Alloxysta"	"crassicornis"	"(Thomson, 1862)"	"urn:lsid:dyntaxa.se:Taxon:252465"	NA	NA	"Alloxysta crassicornis"
"75"	"Alloxysta"	"flavicornis"	"(Hartig, 1841)"	"urn:lsid:dyntaxa.se:Taxon:252466"	NA	NA	"Alloxysta flavicornis"
"76"	"Alloxysta"	"melanogaster"	"(Hartig, 1840)"	"urn:lsid:dyntaxa.se:Taxon:252476"	NA	NA	"Alloxysta melanogaster"
"77"	"Alloxysta"	"nigripes"	"(Thomson, 1887)"	"urn:lsid:dyntaxa.se:Taxon:252477"	NA	NA	"Alloxysta nigripes"
"78"	"Alloxysta"	"pilipennis"	"(Hartig, 1840)"	"urn:lsid:dyntaxa.se:Taxon:252482"	NA	NA	"Alloxysta pilipennis"
"79"	"Alloxysta"	"tscheki"	"(Giraud, 1860)"	"urn:lsid:dyntaxa.se:Taxon:252487"	NA	NA	"Alloxysta tscheki"
"80"	"Alloxysta"	"xanthocera"	"(Thomson, 1862)"	"urn:lsid:dyntaxa.se:Taxon:252490"	NA	NA	"Alloxysta xanthocera"
"81"	"Dilyta"	"subclavata"	"Förster, 1869"	"urn:lsid:dyntaxa.se:Taxon:252492"	NA	NA	"Dilyta subclavata"
