"Genus"	"Species"	"Author"	"GUID"	"Source"	"Notes..errors..synonyms..undescribed.etc."	"Taxon.name..computed."
"40"	"Inostemma"	"staryi"	"Masner, 1955"	"http://dyntaxa.se/taxon/info/252013"	"Dyntaxa"	NA	"Inostemma staryi"
"41"	"Inostemma"	"szabopatayi"	"Szelényi, 1938"	"http://dyntaxa.se/taxon/info/252014"	"Dyntaxa"	NA	"Inostemma szabopatayi"
"42"	"Inostemma"	"walkeri"	"Kieffer, 1914"	"http://dyntaxa.se/taxon/info/252015"	"Dyntaxa"	NA	"Inostemma walkeri"
"43"	"Iphitrachelus"	"sp."	"Haliday, 1836"	"http://dyntaxa.se/taxon/info/1014142"	"Dyntaxa"	NA	"Iphitrachelus sp."
"44"	"Iphitrachelus"	"gracilis"	"Masner, 1957"	"http://dyntaxa.se/taxon/info/252016"	"Dyntaxa"	NA	"Iphitrachelus gracilis"
"45"	"Iphitrachelus"	"lar"	"Haliday, 1836"	"http://dyntaxa.se/taxon/info/252017"	"Dyntaxa"	NA	"Iphitrachelus lar"
"46"	"Isocybus"	"sp."	"Förster, 1856"	"http://dyntaxa.se/taxon/info/1014143"	"Dyntaxa"	NA	"Isocybus sp."
"47"	"Isocybus"	"bifracticornis"	"(Zetterstedt, 1840)"	"http://dyntaxa.se/taxon/info/252018"	"Dyntaxa"	NA	"Isocybus bifracticornis"
"48"	"Isocybus"	"cotta"	"(Walker, 1836)"	"http://dyntaxa.se/taxon/info/252019"	"Dyntaxa"	NA	"Isocybus cotta"
"49"	"Isocybus"	"pallidicornis"	"Thomson, 1859"	"http://dyntaxa.se/taxon/info/252020"	"Dyntaxa"	NA	"Isocybus pallidicornis"
"50"	"Isocybus"	"strigosus"	"Thomson, 1859"	"http://dyntaxa.se/taxon/info/252021"	"Dyntaxa"	NA	"Isocybus strigosus"
"51"	"Isocybus"	"thomsoni"	"Kieffer, 1926"	"http://dyntaxa.se/taxon/info/252022"	"Dyntaxa"	NA	"Isocybus thomsoni"
"52"	"Isocybus"	"trochanterus"	"Thomson, 1859"	"http://dyntaxa.se/taxon/info/252023"	"Dyntaxa"	NA	"Isocybus trochanterus"
"53"	"Isostasius"	"sp."	"Förster, 1856"	"http://dyntaxa.se/taxon/info/1014144"	"Dyntaxa"	NA	"Isostasius sp."
"54"	"Isostasius"	"inserens"	"(Kirby, 1800)"	"http://dyntaxa.se/taxon/info/252024"	"Dyntaxa"	NA	"Isostasius inserens"
"55"	"Leptacis"	"sp."	"Förster, 1856"	"http://dyntaxa.se/taxon/info/1014145"	"Dyntaxa"	NA	"Leptacis sp."
