"Genus"	"Species"	"Author"	"GUID"	"Source"	"Taxon.name..computed."
"41"	"Aeshna"	"crenata"	"Hagen, 1856"	"https://www.dyntaxa.se/taxon/info/208285"	"Dyntaxa"	"Aeshna crenata"
"42"	"Aeshna"	"serrata"	"Hagen, 1856"	"https://www.dyntaxa.se/taxon/info/208286"	"Dyntaxa"	"Aeshna serrata"
"43"	"Aeshna"	"grandis"	"(Linneaus, 1758)"	"https://www.dyntaxa.se/taxon/info/208287"	"Dyntaxa"	"Aeshna grandis"
"44"	"Aeshna"	"cyanea"	"(Müller, 1764)"	"https://www.dyntaxa.se/taxon/info/208289"	"Dyntaxa"	"Aeshna cyanea"
"45"	"Aeshna"	"mixta"	"Latreille, 1805"	"https://www.dyntaxa.se/taxon/info/208290"	"Dyntaxa"	"Aeshna mixta"
"46"	"Aeshna"	"affinis"	"(Van der Linden, 1820)"	"https://www.dyntaxa.se/taxon/info/252428"	"Dyntaxa"	"Aeshna affinis"
"47"	"Anax"	"sp."	"Leach, 1815"	"https://www.dyntaxa.se/taxon/info/1002314"	"Dyntaxa"	"Anax sp."
"48"	"Anax"	"imperator"	"Leach, 1815"	"https://www.dyntaxa.se/taxon/info/208292"	"Dyntaxa"	"Anax imperator"
"49"	"Anax"	"ephippiger"	"(Burmeister, 1839)"	"https://www.dyntaxa.se/taxon/info/208293"	"Dyntaxa"	"Anax ephippiger"
"50"	"Anax"	"parthenope"	"(Selys, 1839)"	"https://www.dyntaxa.se/taxon/info/252429"	"Dyntaxa"	"Anax parthenope"
"51"	"Brachytron"	"sp."	"Selys, 1850"	"https://www.dyntaxa.se/taxon/info/1002316"	"Dyntaxa"	"Brachytron sp."
"52"	"Brachytron"	"pratense"	"O.F.Müller, 1764"	"https://www.dyntaxa.se/taxon/info/208294"	"Dyntaxa"	"Brachytron pratense"
"53"	"Gomphus"	"sp."	"Leach, 1815"	"https://www.dyntaxa.se/taxon/info/1002317"	"Dyntaxa"	"Gomphus sp."
"54"	"Gomphus"	"vulgatissimus"	"(Linneaus, 1758)"	"https://www.dyntaxa.se/taxon/info/102921"	"Dyntaxa"	"Gomphus vulgatissimus"
"55"	"Gomphus"	"flavipes"	"(Charpentier, 1825)"	"https://www.dyntaxa.se/taxon/info/252430"	"Dyntaxa"	"Gomphus flavipes"
"56"	"Ophiogomphus"	"sp."	"Selys, 1854"	"https://www.dyntaxa.se/taxon/info/1002318"	"Dyntaxa"	"Ophiogomphus sp."
"57"	"Ophiogomphus"	"cecilia"	"Fourcroy, 1785"	"https://www.dyntaxa.se/taxon/info/101461"	"Dyntaxa"	"Ophiogomphus cecilia"
"58"	"Onychogomphus"	"sp."	"Selys, 1854"	"https://www.dyntaxa.se/taxon/info/1002319"	"Dyntaxa"	"Onychogomphus sp."
"59"	"Onychogomphus"	"forcipatus"	"(Linneaus, 1758)"	"https://www.dyntaxa.se/taxon/info/208297"	"Dyntaxa"	"Onychogomphus forcipatus"
"60"	"Cordulegaster"	"sp."	"Leach, 1815"	"https://www.dyntaxa.se/taxon/info/1002320"	"Dyntaxa"	"Cordulegaster sp."
"61"	"Cordulegaster"	"boltonii"	"(Donovan, 1807)"	"https://www.dyntaxa.se/taxon/info/208298"	"Dyntaxa"	"Cordulegaster boltonii"
"62"	"Cordulia"	"sp."	"Leach, 1815"	"https://www.dyntaxa.se/taxon/info/1002321"	"Dyntaxa"	"Cordulia sp."
"63"	"Cordulia"	"aenea"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/208299"	"Dyntaxa"	"Cordulia aenea"
"64"	"Somatochlora"	"sp."	"Selys, 1871"	"https://www.dyntaxa.se/taxon/info/1002322"	"Dyntaxa"	"Somatochlora sp."
"65"	"Somatochlora"	"sahlbergi"	"Trybom, 1889"	"https://www.dyntaxa.se/taxon/info/102601"	"Dyntaxa"	"Somatochlora sahlbergi"
"66"	"Somatochlora"	"metallica"	"(van der Linden, 1825)"	"https://www.dyntaxa.se/taxon/info/208300"	"Dyntaxa"	"Somatochlora metallica"
"67"	"Somatocholora"	"flavomaculata"	"(Vander Linden, 1825)"	"https://www.dyntaxa.se/taxon/info/208301"	"Dyntaxa"	"Somatocholora flavomaculata"
"68"	"Somatochlora"	"arctica"	"(Zetterstedt, 1840)"	"https://www.dyntaxa.se/taxon/info/208302"	"Dyntaxa"	"Somatochlora arctica"
"69"	"Somatochlora"	"alpestris"	"(Selys, 1840)"	"https://www.dyntaxa.se/taxon/info/208303"	"Dyntaxa"	"Somatochlora alpestris"
"70"	"Epitheca"	"sp."	"Charpentier, 1840"	"https://www.dyntaxa.se/taxon/info/1002323"	"Dyntaxa"	"Epitheca sp."
"71"	"Epitheca"	"bimaculata"	"(Charpentier, 1825)"	"https://www.dyntaxa.se/taxon/info/100912"	"Dyntaxa"	"Epitheca bimaculata"
"72"	"Leucorrhinia"	"sp."	"Brittinger, 1850"	"https://www.dyntaxa.se/taxon/info/1002324"	"Dyntaxa"	"Leucorrhinia sp."
"73"	"Leucorrhinia"	"pectoralis"	"(Charpentier, 1825)"	"https://www.dyntaxa.se/taxon/info/102918"	"Dyntaxa"	"Leucorrhinia pectoralis"
"74"	"Leucorrhinia"	"caudalis"	"(Charpentier, 1840)"	"https://www.dyntaxa.se/taxon/info/208306"	"Dyntaxa"	"Leucorrhinia caudalis"
"75"	"Leucorrhinia"	"albifrons"	"(Burmeister, 1839)"	"https://www.dyntaxa.se/taxon/info/208307"	"Dyntaxa"	"Leucorrhinia albifrons"
"76"	"Leucorrhinia"	"dubia"	"(van der Linden, 1825)"	"https://www.dyntaxa.se/taxon/info/208308"	"Dyntaxa"	"Leucorrhinia dubia"
"77"	"Leucorrhinia"	"rubicunda"	"(Linneaus, 1758)"	"https://www.dyntaxa.se/taxon/info/208309"	"Dyntaxa"	"Leucorrhinia rubicunda"
"78"	"Libellula"	"sp."	"Linneaus, 1758"	"https://www.dyntaxa.se/taxon/info/1002325"	"Dyntaxa"	"Libellula sp."
"79"	"Libellula"	"fulva"	"Müller, 1764"	"https://www.dyntaxa.se/taxon/info/101208"	"Dyntaxa"	"Libellula fulva"
"80"	"Libellula"	"quadrimaculata"	"Linneaus, 1758"	"https://www.dyntaxa.se/taxon/info/208311"	"Dyntaxa"	"Libellula quadrimaculata"
"81"	"Libellula"	"depressa"	"Linneaus, 1758"	"https://www.dyntaxa.se/taxon/info/208313"	"Dyntaxa"	"Libellula depressa"
"82"	"Orthetrum"	"sp."	"Newman, 1833"	"https://www.dyntaxa.se/taxon/info/1002326"	"Dyntaxa"	"Orthetrum sp."
"83"	"Orthetrum"	"cancellatum"	"(Linneaus, 1758)"	"https://www.dyntaxa.se/taxon/info/208314"	"Dyntaxa"	"Orthetrum cancellatum"
"84"	"Orthetrum"	"coerulescens"	"(Fabricius, 1798)"	"https://www.dyntaxa.se/taxon/info/208315"	"Dyntaxa"	"Orthetrum coerulescens"
"85"	"Orthetrum"	"brunneum"	"(Boyer de Fonscolombe, 1837)"	"https://www.dyntaxa.se/taxon/info/6000483"	"Dyntaxa"	"Orthetrum brunneum"
"86"	"Sympetrum"	"sp."	"Newman, 1833"	"https://www.dyntaxa.se/taxon/info/1002327"	"Dyntaxa"	"Sympetrum sp."
"87"	"Sympetrum"	"flaveolum"	"(Linneaus, 1758)"	"https://www.dyntaxa.se/taxon/info/208316"	"Dyntaxa"	"Sympetrum flaveolum"
"88"	"Sympetrum"	"danae"	"(Sulzer, 1776)"	"https://www.dyntaxa.se/taxon/info/208317"	"Dyntaxa"	"Sympetrum danae"
"89"	"Sympetrum"	"vulgatum"	"(Linneaus, 1758)"	"https://www.dyntaxa.se/taxon/info/208318"	"Dyntaxa"	"Sympetrum vulgatum"
"90"	"Sympetrum"	"striolatum"	"(Charpentier, 1840)"	"https://www.dyntaxa.se/taxon/info/208319"	"Dyntaxa"	"Sympetrum striolatum"
"91"	"Sympetrum"	"sanguineum"	"(Müller, 1764)"	"https://www.dyntaxa.se/taxon/info/208320"	"Dyntaxa"	"Sympetrum sanguineum"
"92"	"Sympetrum"	"fonscolombii"	"(Selys, 1840)"	"https://www.dyntaxa.se/taxon/info/242470"	"Dyntaxa"	"Sympetrum fonscolombii"
"93"	"Sympetrum"	"pedemontanum"	"(Allioni, 1766)"	"https://www.dyntaxa.se/taxon/info/252431"	"Dyntaxa"	"Sympetrum pedemontanum"
"94"	"Sympetrum"	"meridionale"	"(Selys, 1841)"	"https://www.dyntaxa.se/taxon/info/6000487"	"Dyntaxa"	"Sympetrum meridionale"
"95"	"Crocothemis"	"sp."	"Brulle, 1832"	"https://www.dyntaxa.se/taxon/info/6000484"	"Dyntaxa"	"Crocothemis sp."
"96"	"Crocothemis"	"erythraea"	"(Brulle, 1832)"	"https://www.dyntaxa.se/taxon/info/6000485"	"Dyntaxa"	"Crocothemis erythraea"
