"Genus"	"Species"	"Author"	"GUID"	"Notes..errors..synonyms..undescribed.etc."	"Source"	"Taxon.name..computed."
"40"	"Pseudopanthera"	"sp."	"Hübner, 1823"	"https://www.dyntaxa.se/taxon/info/1004139"	NA	"Dyntaxa"	"Pseudopanthera sp."
"41"	"Pseudopanthera"	"macularia"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/215567"	NA	"Dyntaxa"	"Pseudopanthera macularia"
"42"	"Hypoxystis"	"sp."	"Prout, 1915"	"https://www.dyntaxa.se/taxon/info/1004140"	NA	"Dyntaxa"	"Hypoxystis sp."
"43"	"Hypoxystis"	"pluviaria"	"(Fabricius, 1775)"	"https://www.dyntaxa.se/taxon/info/101127"	NA	"Dyntaxa"	"Hypoxystis pluviaria"
"44"	"Apeira"	"sp."	"Gistl, 1848"	"https://www.dyntaxa.se/taxon/info/1004141"	NA	"Dyntaxa"	"Apeira sp."
"45"	"Apeira"	"syringaria"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/215569"	NA	"Dyntaxa"	"Apeira syringaria"
"46"	"Ennomos"	"sp."	"Treitschke, 1825"	"https://www.dyntaxa.se/taxon/info/1004142"	NA	"Dyntaxa"	"Ennomos sp."
"47"	"Ennomos"	"autumnaria"	"(Werneburg, 1859)"	"https://www.dyntaxa.se/taxon/info/215570"	NA	"Dyntaxa"	"Ennomos autumnaria"
"48"	"Ennomos"	"quercinaria"	"(Hufnagel, 1767)"	"https://www.dyntaxa.se/taxon/info/215571"	NA	"Dyntaxa"	"Ennomos quercinaria"
"49"	"Ennomos"	"alniaria"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/215572"	NA	"Dyntaxa"	"Ennomos alniaria"
"50"	"Ennomos"	"fuscantaria"	"(Haworth, 1809)"	"https://www.dyntaxa.se/taxon/info/215573"	NA	"Dyntaxa"	"Ennomos fuscantaria"
"51"	"Ennomos"	"erosaria"	"(Denis & Schiffermüller, 1775)"	"https://www.dyntaxa.se/taxon/info/215574"	NA	"Dyntaxa"	"Ennomos erosaria"
"52"	"Selenia"	"sp."	"Hübner, 1823"	"https://www.dyntaxa.se/taxon/info/1004143"	NA	"Dyntaxa"	"Selenia sp."
"53"	"Selenia"	"dentaria"	"(Fabricius, 1775)"	"https://www.dyntaxa.se/taxon/info/215575"	NA	"Dyntaxa"	"Selenia dentaria"
"54"	"Selenia"	"lunularia"	"(Hübner, 1788)"	"https://www.dyntaxa.se/taxon/info/215576"	NA	"Dyntaxa"	"Selenia lunularia"
"55"	"Selenia"	"tetralunaria"	"(Hufnagel, 1767)"	"https://www.dyntaxa.se/taxon/info/215577"	NA	"Dyntaxa"	"Selenia tetralunaria"
"56"	"Odontopera"	"sp."	"Stephens, 1831"	"https://www.dyntaxa.se/taxon/info/1004144"	NA	"Dyntaxa"	"Odontopera sp."
"57"	"Odontopera"	"bidentata"	"(Clerck, 1759)"	"https://www.dyntaxa.se/taxon/info/215578"	NA	"Dyntaxa"	"Odontopera bidentata"
"58"	"Crocallis"	"sp."	"Treitschke, 1825"	"https://www.dyntaxa.se/taxon/info/1004145"	NA	"Dyntaxa"	"Crocallis sp."
"59"	"Crocallis"	"elinguaria"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/215579"	NA	"Dyntaxa"	"Crocallis elinguaria"
"60"	"Ourapteryx"	"sp."	"Leach, 1814"	"https://www.dyntaxa.se/taxon/info/1004146"	NA	"Dyntaxa"	"Ourapteryx sp."
"61"	"Ourapteryx"	"sambucaria"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/215580"	NA	"Dyntaxa"	"Ourapteryx sambucaria"
"62"	"Colotois"	"sp."	"Hübner, 1823"	"https://www.dyntaxa.se/taxon/info/1004147"	NA	"Dyntaxa"	"Colotois sp."
"63"	"Colotois"	"pennaria"	"(Linnaeus, 1761)"	"https://www.dyntaxa.se/taxon/info/215581"	NA	"Dyntaxa"	"Colotois pennaria"
"64"	"Angerona"	"sp."	"Duponchel, 1829"	"https://www.dyntaxa.se/taxon/info/1004148"	NA	"Dyntaxa"	"Angerona sp."
"65"	"Angerona"	"prunaria"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/215582"	NA	"Dyntaxa"	"Angerona prunaria"
"66"	"Apocheima"	"sp."	"Hübner, 1825"	"https://www.dyntaxa.se/taxon/info/1004149"	NA	"Dyntaxa"	"Apocheima sp."
"67"	"Apocheima"	"hispidaria"	"(Denis & Schiffermüller, 1775)"	"https://www.dyntaxa.se/taxon/info/215583"	NA	"Dyntaxa"	"Apocheima hispidaria"
"68"	"Phigalia"	"sp."	"Duponchel, 1829"	"https://www.dyntaxa.se/taxon/info/1004150"	NA	"Dyntaxa"	"Phigalia sp."
"69"	"Phigalia"	"pilosaria"	"(Denis & Schiffermüller, 1775)"	"https://www.dyntaxa.se/taxon/info/215584"	NA	"Dyntaxa"	"Phigalia pilosaria"
