"Genus"	"Species"	"Author"	"GUID"	"Source"	"Taxon.name..computed."
"42"	"Omalus"	"aeneus"	"(Fabricius, 1787)"	"http://dyntaxa.se/taxon/info/249142"	"Dyntaxa"	"Omalus aeneus"
"43"	"Omalus"	"puncticollis"	"Mocsary, 1887"	"http://dyntaxa.se/taxon/info/249143"	"Dyntaxa"	"Omalus puncticollis"
"44"	"Pseudospinolia"	"sp."	"Linsenmaier 1951"	"urn:lsid:faunaeur.org:taxname:78784"	"Dyntaxa"	"Pseudospinolia sp."
"45"	"Pseudospinolia"	"neglecta"	"(Shuckard, 1836)"	"http://dyntaxa.se/taxon/info/102641"	"Dyntaxa"	"Pseudospinolia neglecta"
"46"	"Spinolia"	"sp."	"Dahlbom 1854"	"urn:lsid:faunaeur.org:taxname:78771"	"Dyntaxa"	"Spinolia sp."
"47"	"Spinolia"	"unicolor"	"(Dahlbom, 1831)"	"http://dyntaxa.se/taxon/info/102642"	"Dyntaxa"	"Spinolia unicolor"
"48"	"Chrysura"	"sp."	"Dahlbom 1845"	"urn:lsid:faunaeur.org:taxname:78813"	"Dyntaxa"	"Chrysura sp."
"49"	"Chrysura"	"trimaculata"	"(Förster, 1853)"	"http://dyntaxa.se/taxon/info/102633"	"Dyntaxa"	"Chrysura trimaculata"
"50"	"Chrysura"	"radians"	"(Harris, 1776)"	"http://dyntaxa.se/taxon/info/233136"	"Dyntaxa"	"Chrysura radians"
"51"	"Chrysura"	"dichroa"	"(Dahlbom 1854)"	"urn:lsid:faunaeur.org:taxname:78825"	"Dyntaxa"	"Chrysura dichroa"
"52"	"Chrysura"	"hirsuta"	"(Gerstaecker, 1869)"	"http://dyntaxa.se/taxon/info/249117"	"Dyntaxa"	"Chrysura hirsuta"
"53"	"Trichrysis"	"sp."	"Lichtenstein 1876"	"urn:lsid:faunaeur.org:taxname:78753"	"Dyntaxa"	"Trichrysis sp."
"54"	"Trichrysis"	"cyanea"	"(Linnaeus, 1758)"	"http://dyntaxa.se/taxon/info/249141"	"Dyntaxa"	"Trichrysis cyanea"
"55"	"Pseudomalus"	"sp."	"Ashmead 1902"	"urn:lsid:faunaeur.org:taxname:78481"	"Dyntaxa"	"Pseudomalus sp."
"56"	"Pseudomalus"	"auratus"	"(Linnaeus, 1761)"	"http://dyntaxa.se/taxon/info/249144"	"Dyntaxa"	"Pseudomalus auratus"
"57"	"Pseudomalus"	"triangulifer"	"(Abeille, 1877)"	"http://dyntaxa.se/taxon/info/249145"	"Dyntaxa"	"Pseudomalus triangulifer"
"58"	"Pseudomalus"	"violaceus"	"(Scopoli, 1763)"	"http://dyntaxa.se/taxon/info/249146"	"Dyntaxa"	"Pseudomalus violaceus"
"59"	"Philoctetes"	"sp."	"Abeille de Perrin 1879"	"urn:lsid:faunaeur.org:taxname:78491"	"Dyntaxa"	"Philoctetes sp."
"60"	"Philoctetes"	"truncatus"	"(Dahlbom, 1831)"	"http://dyntaxa.se/taxon/info/249147"	"Dyntaxa"	"Philoctetes truncatus"
"61"	"Elampus"	"sp."	"Spinola 1806"	"urn:lsid:faunaeur.org:taxname:78512"	"Dyntaxa"	"Elampus sp."
"62"	"Elampus"	"constrictus"	"(Förster, nec auctt.)"	"http://dyntaxa.se/taxon/info/249148"	"Dyntaxa"	"Elampus constrictus"
"63"	"Elampus"	"panzeri"	"(Fabricius, nec auctt.)"	"http://dyntaxa.se/taxon/info/249149"	"Dyntaxa"	"Elampus panzeri"
"64"	"Elampus"	"sanzii"	"Gogorza, 1887"	"http://dyntaxa.se/taxon/info/249925"	"Dyntaxa"	"Elampus sanzii"
"65"	"Hedychrum"	"sp."	"Latreille 1802"	"urn:lsid:faunaeur.org:taxname:78493"	"Dyntaxa"	"Hedychrum sp."
"66"	"Hedychrum"	"niemelaei"	"Linsenmeier, 1959"	"http://dyntaxa.se/taxon/info/249153"	"Dyntaxa"	"Hedychrum niemelaei"
"67"	"Hedychrum"	"nobile"	"(Scopoli, 1763)"	"http://dyntaxa.se/taxon/info/249154"	"Dyntaxa"	"Hedychrum nobile"
