"Genus"	"Species"	"Author"	"Total"	"TrapID"	"EventID"	"StartDate"
"129"	"Scambus"	"sp."	"Hartig, 1838"	1	51	1231	"2004.vi.15"
"130"	"Dolichomitus"	"sp."	"Smith, 1877"	1	35	1104	"2004.viii.19"
"131"	"Dolichomitus"	"sp."	"Smith, 1877"	1	31	1057	"2004.v.25"
"132"	"Scambus"	"sp."	"Hartig, 1838"	1	8	1558	"2004.vi.28"
"133"	"Delomerista"	"sp."	"Förster, 1869"	1	41	1781	"2005.viii.21"
"134"	"Scambus"	"sp."	"Hartig, 1838"	5	32	1072	"2004.viii.14"
"135"	"Zatypota"	"sp."	"Förster, 1869"	1	50	1222	"2004.vi.23"
"136"	"Dolichomitus"	"sp."	"Smith, 1877"	2	23	1010	"2004.vi.18"
"137"	"Delomerista"	"sp."	"Förster, 1869"	1	54	1253	"2004.vii.23"
"138"	"Scambus"	"sp."	"Hartig, 1838"	1	32	1070	"2004.vii.17"
"139"	"Scambus"	"sp."	"Hartig, 1838"	1	18	68	"2003.vii.11"
"140"	"Scambus"	"sp."	"Hartig, 1838"	3	27	1035	"2004.vii.20"
"141"	"Dolichomitus"	"sp."	"Smith, 1877"	1	5	90	"2003.viii.30"
"142"	"Apechthis"	"quadridentata"	"(Thomson, 1877)"	1	22	244	"2003.vi.25"
"143"	"Scambus"	"sp."	"Hartig, 1838"	5	7	1593	"2005.vii.17"
"144"	"Scambus"	"sp."	"Hartig, 1838"	4	7	1590	"2005.v.24"
"145"	"Apechthis"	"quadridentata"	"(Thomson, 1877)"	1	3002	3051	"2014.v.15"
"146"	"Delomerista"	"sp."	"Förster, 1869"	1	34	1092	"2004.vi.15"
"147"	"Ephialtes"	"sp."	"Gravenhorst, 1829"	1	5	76	"2003.vii.28"
"148"	"Scambus"	"sp."	"Hartig, 1838"	14	7	382	"2003.viii.26"
"149"	"Ephialtes"	"sp."	"Gravenhorst, 1829"	1	7	382	"2003.viii.26"
"150"	"Delomerista"	"sp."	"Förster, 1869"	1	22	1313	"2005.vi.01"
"151"	"Dolichomitus"	"sp."	"Smith, 1877"	1	37	831	"2004.v.20"
"152"	"Ephialtes"	"sp."	"Gravenhorst, 1829"	1	10	1626	"2005.viii.15"
"153"	"Scambus"	"sp."	"Hartig, 1838"	1	31	1551	"2005.ix.28"
"154"	"Dolichomitus"	"sp."	"Smith, 1877"	1	34	1091	"2004.vi.04"
"155"	"Dolichomitus"	"sp."	"Smith, 1877"	1	1008	1738	"2006.vi.16"
"156"	"Scambus"	"sp."	"Hartig, 1838"	11	28	1466	"2005.vii.05"
"157"	"Scambus"	"sp."	"Hartig, 1838"	2	22	1313	"2005.vi.01"
"158"	"Clistopyga"	"canadensis"	"Provancher 1880"	1	56	1267	"2004.vii.23"
"159"	"Scambus"	"sp."	"Hartig, 1838"	2	1006	1426	"2005.vii.30"
"160"	"Endromopoda"	"detrita"	"(Holmgren, 1860)"	1	10	398	"2003.vii.21"
"161"	"Ephialtes"	"sp."	"Gravenhorst, 1829"	2	1008	1738	"2006.vi.16"
"162"	"Scambus"	"sp."	"Hartig, 1838"	1	15	937	"2003.viii.05"
"163"	"Scambus"	"sp."	"Hartig, 1838"	1	1007	1982	"2005.vii.01"
"164"	"Scambus"	"sp."	"Hartig, 1838"	1	35	552	"2003.vii.11"
"165"	"Dolichomitus"	"sp."	"Smith, 1877"	1	34	1096	"2004.viii.20"
"166"	"Delomerista"	"sp."	"Förster, 1869"	1	47	696	"2003.ix.02"
"167"	"Ephialtes"	"sp."	"Gravenhorst, 1829"	1	28	1468	"2005.viii.09"
"168"	"Scambus"	"sp."	"Hartig, 1838"	2	28	1468	"2005.viii.09"
"169"	"Scambus"	"sp."	"Hartig, 1838"	3	28	496	"2004.iv.15"
"170"	"Ephialtes"	"sp."	"Gravenhorst, 1829"	1	28	496	"2004.iv.15"
"171"	"Scambus"	"sp."	"Hartig, 1838"	1	35	1721	"2005.viii.30"
"172"	"Delomerista"	"sp."	"Förster, 1869"	2	1007	1982	"2005.vii.01"
"173"	"Scambus"	"sp."	"Hartig, 1838"	1	41	1777	"2005.vi.05"
"174"	"Scambus"	"sp."	"Hartig, 1838"	7	27	467	"2003.vii.21"
"175"	"Scambus"	"sp."	"Hartig, 1838"	3	11	414	"2003.ix.01"
"176"	"Scambus"	"sp."	"Hartig, 1838"	1	35	1100	"2004.vi.25"
"177"	"Dolichomitus"	"mesocentrus"	"(Gravenhorst, 1829)"	1	35	1722	"2005.ix.12"
"178"	"Scambus"	"sp."	"Hartig, 1838"	3	32	1071	"2004.vii.31"
"179"	"Dolichomitus"	"sp."	"Smith, 1877"	2	5	77	"2003.viii.11"
"180"	"Dolichomitus"	"sp."	"Smith, 1877"	1	35	1722	"2005.ix.12"
"181"	"Scambus"	"sp."	"Hartig, 1838"	2	13	1641	"2005.v.28"
"182"	"Clistopyga"	"incitator"	"(Fabricius, 1793)"	1	35	1100	"2004.vi.25"
"183"	"Scambus"	"sp."	"Hartig, 1838"	3	27	1035	"2004.vii.20"
"184"	"Endromopoda"	"detrita"	"(Holmgren, 1860)"	4	27	1035	"2004.vii.20"
"185"	"Delomerista"	"sp."	"Förster, 1869"	1	41	1777	"2005.vi.05"
"186"	"Scambus"	"sp."	"Hartig, 1838"	4	27	1036	"2004.viii.03"
"187"	"Townesia"	"tenuiventris"	"(Holmgren, 1860)"	1	5	64	"2003.vi.16"
"188"	"Delomerista"	"sp."	"Förster, 1869"	2	5	64	"2003.vi.16"
"189"	"Ephialtes"	"sp."	"Gravenhorst, 1829"	1	5	64	"2003.vi.16"
"190"	"Dolichomitus"	"sp."	"Smith, 1877"	1	5	99	"2003.ix.17"
"191"	"Endromopoda"	"sp."	"Hellén, 1939"	1	22	778	"2004.vii.18"
"192"	"Scambus"	"sp."	"Hartig, 1838"	1	13	1647	"2005.viii.02"
"193"	"Scambus"	"sp."	"Hartig, 1838"	1	5	99	"2003.ix.17"
"194"	"Dolichomitus"	"sp."	"Smith, 1877"	1	7	1592	"2005.vii.04"
"195"	"Dolichomitus"	"sp."	"Smith, 1877"	2	7	1592	"2005.vii.04"
"196"	"Ephialtes"	"sp."	"Gravenhorst, 1829"	1	24	1310	"2004.vii.22"
"197"	"Ephialtes"	"sp."	"Gravenhorst, 1829"	1	12	893	"2004.viii.01"
"198"	"Scambus"	"sp."	"Hartig, 1838"	5	7	1591	"2005.vi.14"
"199"	"Delomerista"	"sp."	"Förster, 1869"	1	8	1557	"2004.vi.15"
"200"	"Dolichomitus"	"sp."	"Smith, 1877"	1	13	1642	"2005.vi.15"
"201"	"Tromatobia"	"ornata"	"(Gravenhorst, 1829)"	1	11	881	"2004.vi.16"
"202"	"Scambus"	"sp."	"Hartig, 1838"	1	8	1603	"2005.vii.18"
"203"	"Scambus"	"sp."	"Hartig, 1838"	1	1002	1374	"2005.vi.25"
"204"	"Dolichomitus"	"sp."	"Smith, 1877"	1	31	1551	"2005.ix.28"
"205"	"Scambus"	"sp."	"Hartig, 1838"	1	18	343	"2004.vii.20"
"206"	"Scambus"	"sp."	"Hartig, 1838"	1	49	1220	"2004.vi.30"
"207"	"Scambus"	"sp."	"Hartig, 1838"	1	1	1570	"2005.v.19"
"208"	"Scambus"	"sp."	"Hartig, 1838"	1	31	507	"2003.ix.05"
"209"	"Endromopoda"	"sp."	"Hellén, 1939"	1	2046	2056	"2008.viii.01"
"210"	"Scambus"	"sp."	"Hartig, 1838"	1	28	1461	"2004.ix.06"
"211"	"Scambus"	"sp."	"Hartig, 1838"	2	1008	1032	"2005.v.15"
"212"	"Liotryphon"	"sp."	"Ashmead, 1900"	1	8	1603	"2005.vii.18"
"213"	"Delomerista"	"sp."	"Förster, 1869"	1	14	1753	"2004.iv.25"
"214"	"Delomerista"	"sp."	"Förster, 1869"	1	10	408	"2004.v.13"
"215"	"Scambus"	"sp."	"Hartig, 1838"	1	22	1729	"2006.vi.28"
"216"	"Scambus"	"sp."	"Hartig, 1838"	1	1008	1483	"2005.viii.15"
"217"	"Ephialtes"	"sp."	"Gravenhorst, 1829"	1	39	1138	"2004.vii.31"
"218"	"Scambus"	"sp."	"Hartig, 1838"	1	41	1775	"2005.v.07"
"219"	"Scambus"	"sp."	"Hartig, 1838"	1	11	1634	"2005.vi.06"
"220"	"Scambus"	"sp."	"Hartig, 1838"	3	22	1725	"2006.v.20"
"221"	"Scambus"	"sp."	"Hartig, 1838"	1	1005	1901	"2005.ix.26"
"222"	"Scambus"	"sp."	"Hartig, 1838"	1	2046	2055	"2008.vii.16"
"223"	"Scambus"	"sp."	"Hartig, 1838"	1	43	1908	"2005.vi.29"
"224"	"Scambus"	"sp."	"Hartig, 1838"	1	7	1589	"2005.v.16"
"225"	"Liotryphon"	"sp."	"Ashmead, 1900"	1	22	1829	"2006.viii.15"
"226"	"Scambus"	"sp."	"Hartig, 1838"	2	41	626	"2003.vii.12"
"227"	"Scambus"	"sp."	"Hartig, 1838"	1	11	881	"2004.vi.16"
"228"	"Scambus"	"sp."	"Hartig, 1838"	1	43	1173	"2004.viii.25"
"229"	"Scambus"	"sp."	"Hartig, 1838"	1	41	1778	"2005.vi.20"
"230"	"Scambus"	"sp."	"Hartig, 1838"	1	13	1642	"2005.vi.15"
"231"	"Dolichomitus"	"sp."	"Smith, 1877"	1	1008	1742	"2006.vii.10"
"232"	"Scambus"	"sp."	"Hartig, 1838"	1	1008	1346	"2005.vii.10"
"233"	"Scambus"	"sp."	"Hartig, 1838"	1	39	1136	"2004.vi.12"
"234"	"Scambus"	"sp."	"Hartig, 1838"	1	1002	1375	"2005.vii.07"
"235"	"Ephialtes"	"sp."	"Gravenhorst, 1829"	1	2006	2043	"2008.viii.29"
"236"	"Dolichomitus"	"sp."	"Smith, 1877"	1	31	504	"2003.vii.24"
"237"	"Scambus"	"sp."	"Hartig, 1838"	1	47	694	"2003.viii.06"
"238"	"Endromopoda"	"sp."	"Hellén, 1939"	1	1002	1374	"2005.vi.25"
"239"	"Scambus"	"sp."	"Hartig, 1838"	1	1008	1337	"2005.v.25"
"240"	"Scambus"	"sp."	"Hartig, 1838"	1	1008	1740	"2006.vi.28"
"241"	"Dolichomitus"	"sp."	"Smith, 1877"	3	7	1591	"2005.vi.14"
"242"	"Scambus"	"sp."	"Hartig, 1838"	1	2006	2016	"2007.vii.13"
"243"	"Scambus"	"sp."	"Hartig, 1838"	2	41	1158	"2004.vii.23"
"244"	"Liotryphon"	"sp."	"Ashmead, 1900"	1	31	506	"2003.viii.21"
"245"	"Zatypota"	"sp."	"Förster, 1869"	1	12	893	"2004.viii.01"
"246"	"Scambus"	"sp."	"Hartig, 1838"	2	30	1054	"2003.viii.13"
"247"	"Liotryphon"	"sp."	"Ashmead, 1900"	2	12	179	"2003.ix.19"
"248"	"Delomerista"	"sp."	"Förster, 1869"	1	12	889	"2004.v.16"
"249"	"Dolichomitus"	"sp."	"Smith, 1877"	2	12	889	"2004.v.16"
"250"	"Scambus"	"sp."	"Hartig, 1838"	4	7	861	"2004.ix.04"
"251"	"Delomerista"	"sp."	"Förster, 1869"	1	27	1033	"2004.vi.16"
"252"	"Scambus"	"sp."	"Hartig, 1838"	2	2006	2018	"2007.viii.01"
"253"	"Scambus"	"sp."	"Hartig, 1838"	1	4	88	"2003.vii.02"
"254"	"Scambus"	"sp."	"Hartig, 1838"	1	43	1174	"2004.ix.08"
"255"	"Scambus"	"sp."	"Hartig, 1838"	1	12	179	"2003.ix.19"
"256"	"Scambus"	"sp."	"Hartig, 1838"	1	28	1469	"2005.ix.02"
"257"	"Scambus"	"sp."	"Hartig, 1838"	2	27	1033	"2004.vi.16"
"258"	"Scambus"	"sp."	"Hartig, 1838"	8	49	708	"2003.viii.05"
"259"	"Scambus"	"sp."	"Hartig, 1838"	3	12	892	"2004.vii.17"
"260"	"Delomerista"	"sp."	"Förster, 1869"	9	49	708	"2003.viii.05"
"261"	"Liotryphon"	"sp."	"Ashmead, 1900"	5	30	1054	"2003.viii.13"
"262"	"Liotryphon"	"sp."	"Ashmead, 1900"	3	12	899	"2004.x.31"
"263"	"Scambus"	"sp."	"Hartig, 1838"	4	22	1315	"2005.vi.29"
"264"	"Liotryphon"	"sp."	"Ashmead, 1900"	2	12	889	"2004.v.16"
"265"	"Scambus"	"sp."	"Hartig, 1838"	1	20	234	"2003.vii.20"
"266"	"Scambus"	"sp."	"Hartig, 1838"	4	28	1463	"2004.ix.21"
"267"	"Scambus"	"sp."	"Hartig, 1838"	8	8	391	"2003.vii.15"
"268"	"Delomerista"	"sp."	"Förster, 1869"	4	7	387	"2004.iv.20"
"269"	"Scambus"	"sp."	"Hartig, 1838"	5	6	371	"2003.viii.12"
"270"	"Delomerista"	"sp."	"Förster, 1869"	2	7	378	"2003.vi.17"
"271"	"Dolichomitus"	"sp."	"Smith, 1877"	1	6	372	"2003.viii.26"
"272"	"Scambus"	"sp."	"Hartig, 1838"	7	6	372	"2003.viii.26"
"273"	"Scambus"	"sp."	"Hartig, 1838"	1	8	1562	"2004.viii.27"
"274"	"Liotryphon"	"sp."	"Ashmead, 1900"	3	12	897	"2004.ix.11"
"275"	"Endromopoda"	"detrita"	"(Holmgren, 1860)"	1	22	1316	"2005.vii.18"
"276"	"Scambus"	"sp."	"Hartig, 1838"	4	9	2064	"2003.viii.02"
"277"	"Dolichomitus"	"sp."	"Smith, 1877"	1	6	372	"2003.viii.26"
"278"	"Scambus"	"sp."	"Hartig, 1838"	4	2003	2034	"2006.vi.29 "
"279"	"Scambus"	"sp."	"Hartig, 1838"	2	22	1316	"2005.vii.18"
"280"	"Schizopyga"	"podagrica"	"Gravenhorst, 1829"	3	12	897	"2004.ix.11"
"281"	"Dolichomitus"	"sp."	"Smith, 1877"	1	6	370	"2003.vii.29"
"282"	"Liotryphon"	"sp."	"Ashmead, 1900"	2	12	895	"2004.viii.19"
"283"	"Scambus"	"sp."	"Hartig, 1838"	1	11	417	"2003.x.25"
"284"	"Scambus"	"sp."	"Hartig, 1838"	12	31	1064	"2004.ix.23"
"285"	"Liotryphon"	"sp."	"Ashmead, 1900"	1	11	417	"2003.x.25"
"286"	"Scambus"	"sp."	"Hartig, 1838"	7	7	1595	"2005.ix.11"
"287"	"Dolichomitus"	"terebrans"	"(Ratzeburg, 1844)"	1	7	378	"2003.vi.17"
"288"	"Delomerista"	"sp."	"Förster, 1869"	8	7	1591	"2005.vi.14"
"289"	"Scambus"	"sp."	"Hartig, 1838"	5	39	1800	"2005.iv.22"
"290"	"Scambus"	"sp."	"Hartig, 1838"	1	6	370	"2003.vii.29"
"291"	"Endromopoda"	"detrita"	"(Holmgren, 1860)"	8	22	1731	"2006.vii.20"
"292"	"Scambus"	"sp."	"Hartig, 1838"	1	22	1731	"2006.vii.20"
"293"	"Scambus"	"sp."	"Hartig, 1838"	2	41	1780	"2005.viii.03"
"294"	"Scambus"	"sp."	"Hartig, 1838"	4	6	370	"2003.vii.29"
"295"	"Scambus"	"sp."	"Hartig, 1838"	4	49	1218	"2004.vi.15"
"296"	"Ephialtes"	"sp."	"Gravenhorst, 1829"	1	8	1604	"2005.ix.05"
"297"	"Dolichomitus"	"sp."	"Smith, 1877"	2	49	1218	"2004.vi.15"
"298"	"Scambus"	"sp."	"Hartig, 1838"	3	27	1034	"2004.vii.01"
"299"	"Zatypota"	"sp."	"Förster, 1869"	1	34	1097	"2004.ix.02"
"300"	"Ephialtes"	"sp."	"Gravenhorst, 1829"	1	27	1034	"2004.vii.01"
"301"	"Delomerista"	"sp."	"Förster, 1869"	3	49	1218	"2004.vi.15"
"302"	"Scambus"	"sp."	"Hartig, 1838"	1	45	291	"2003.viii.05"
"303"	"Scambus"	"sp."	"Hartig, 1838"	4	1002	1380	"2005.viii.24"
"304"	"Scambus"	"sp."	"Hartig, 1838"	7	7	380	"2003.vii.29"
