"Genus"	"Species"	"Author"	"GUID"	"Notes..errors..synonyms..undescribed.etc."	"Source"	"Taxon.name..computed."
"85"	"Cheilosia"	"urbana"	"(Meigen, 1822)"	NA	"urn:lsid:dyntaxa.se:Taxon:200513"	"Dyntaxa"	"Cheilosia urbana"
"86"	"Cheilosia"	"uviformis"	"(Becker, 1894)"	NA	"urn:lsid:dyntaxa.se:Taxon:200514"	"Dyntaxa"	"Cheilosia uviformis"
"87"	"Cheilosia"	"variabilis"	"(Panzer, 1798)"	NA	"urn:lsid:dyntaxa.se:Taxon:200515"	"Dyntaxa"	"Cheilosia variabilis"
"88"	"Cheilosia"	"velutina"	"Loew, 1840"	NA	"urn:lsid:dyntaxa.se:Taxon:200516"	"Dyntaxa"	"Cheilosia velutina"
"89"	"Cheilosia"	"vernalis"	"(Fallén, 1817)"	NA	"urn:lsid:dyntaxa.se:Taxon:200517"	"Dyntaxa"	"Cheilosia vernalis"
"90"	"Cheilosia"	"vicina"	"(Zetterstedt, 1849)"	NA	"urn:lsid:dyntaxa.se:Taxon:200518"	"Dyntaxa"	"Cheilosia vicina"
"91"	"Cheilosia"	"hercyniae"	"Loew, 1857"	NA	"urn:lsid:dyntaxa.se:Taxon:248768"	"Dyntaxa"	"Cheilosia hercyniae"
"92"	"Cheilosia"	"naruska"	"Hartto & Kerppola, 2007"	NA	"urn:lsid:dyntaxa.se:Taxon:248770"	"Dyntaxa"	"Cheilosia naruska"
"93"	"Chrysogaster"	"sp."	"Meigen, 1803"	NA	"urn:lsid:dyntaxa.se:Taxon:1000341"	"Dyntaxa"	"Chrysogaster sp."
"94"	"Chrysogaster"	"coemiteriorum"	"(Linnaeus, 1758)"	NA	"urn:lsid:dyntaxa.se:Taxon:200520"	"Dyntaxa"	"Chrysogaster coemiteriorum"
"95"	"Chrysogaster"	"solstitialis"	"(Fallén, 1817)"	NA	"urn:lsid:dyntaxa.se:Taxon:200521"	"Dyntaxa"	"Chrysogaster solstitialis"
"96"	"Chrysogaster"	"virescens"	"Loew, 1854"	NA	"urn:lsid:dyntaxa.se:Taxon:200522"	"Dyntaxa"	"Chrysogaster virescens"
"97"	"Chrysosyrphus"	"sp."	"Sedman, 1965"	NA	"urn:lsid:dyntaxa.se:Taxon:1000342"	"Dyntaxa"	"Chrysosyrphus sp."
"98"	"Chrysosyrphus"	"nasutus"	"(Zetterstedt, 1838)"	NA	"urn:lsid:dyntaxa.se:Taxon:200523"	"Dyntaxa"	"Chrysosyrphus nasutus"
"99"	"Chrysosyrphus"	"niger"	"(Zetterstedt, 1843)"	NA	"urn:lsid:dyntaxa.se:Taxon:200524"	"Dyntaxa"	"Chrysosyrphus niger"
"100"	"Chrysotoxum"	"sp."	"Meigen, 1803"	NA	"urn:lsid:dyntaxa.se:Taxon:1000343"	"Dyntaxa"	"Chrysotoxum sp."
"101"	"Chrysotoxum"	"lineare"	"(Zetterstedt, 1819)"	NA	"urn:lsid:dyntaxa.se:Taxon:100646"	"Dyntaxa"	"Chrysotoxum lineare"
"102"	"Chrysotoxum"	"elegans"	"Loew, 1841"	NA	"urn:lsid:dyntaxa.se:Taxon:102533"	"Dyntaxa"	"Chrysotoxum elegans"
"103"	"Chrysotoxum"	"octomaculatum"	"Curtis, 1837"	NA	"urn:lsid:dyntaxa.se:Taxon:102534"	"Dyntaxa"	"Chrysotoxum octomaculatum"
"104"	"Chrysotoxum"	"vernale"	"Loew, 1841"	NA	"urn:lsid:dyntaxa.se:Taxon:102535"	"Dyntaxa"	"Chrysotoxum vernale"
"105"	"Chrysotoxum"	"festivum"	"(Linnaeus, 1758)"	NA	"urn:lsid:dyntaxa.se:Taxon:200525"	"Dyntaxa"	"Chrysotoxum festivum"
"106"	"Chrysotoxum"	"bicinctum"	"(Linnaeus, 1758)"	NA	"urn:lsid:dyntaxa.se:Taxon:200526"	"Dyntaxa"	"Chrysotoxum bicinctum"
"107"	"Chrysotoxum"	"cautum"	"(Harris, 1776)"	NA	"urn:lsid:dyntaxa.se:Taxon:200527"	"Dyntaxa"	"Chrysotoxum cautum"
"108"	"Chrysotoxum"	"arcuatum"	"(Linnaeus, 1758)"	NA	"urn:lsid:dyntaxa.se:Taxon:200529"	"Dyntaxa"	"Chrysotoxum arcuatum"
"109"	"Chrysotoxum"	"fasciolatum"	"(De Geer, 1776)"	NA	"urn:lsid:dyntaxa.se:Taxon:200530"	"Dyntaxa"	"Chrysotoxum fasciolatum"
"110"	"Criorhina"	"sp."	"Meigen, 1822"	NA	"urn:lsid:dyntaxa.se:Taxon:1000344"	"Dyntaxa"	"Criorhina sp."
"111"	"Criorhina"	"berberina"	"(Fabricius, 1805)"	NA	"urn:lsid:dyntaxa.se:Taxon:100503"	"Dyntaxa"	"Criorhina berberina"
"112"	"Criorhina"	"floccosa"	"(Meigen, 1822)"	NA	"urn:lsid:dyntaxa.se:Taxon:100504"	"Dyntaxa"	"Criorhina floccosa"
"113"	"Criorhina"	"ranunculi"	"(Panzer, 1804)"	NA	"urn:lsid:dyntaxa.se:Taxon:100726"	"Dyntaxa"	"Criorhina ranunculi"
"114"	"Criorhina"	"asilica"	"(Fallén, 1816)"	NA	"urn:lsid:dyntaxa.se:Taxon:200535"	"Dyntaxa"	"Criorhina asilica"
"115"	"Dasysyrphus"	"sp."	"Enderlein, 1938"	NA	"urn:lsid:dyntaxa.se:Taxon:1000345"	"Dyntaxa"	"Dasysyrphus sp."
"116"	"Dasysyrphus"	"nigricornis"	"(Verrall, 1873)"	NA	"urn:lsid:dyntaxa.se:Taxon:102536"	"Dyntaxa"	"Dasysyrphus nigricornis"
"117"	"Dasysyrphus"	"albostriatus"	"(Fallén, 1817)"	NA	"urn:lsid:dyntaxa.se:Taxon:200539"	"Dyntaxa"	"Dasysyrphus albostriatus"
"118"	"Dasysyrphus"	"eggeri"	"(Schiner, 1862)"	NA	"urn:lsid:dyntaxa.se:Taxon:200540"	"Dyntaxa"	"Dasysyrphus eggeri"
"119"	"Dasysyrphus"	"friuliensis"	"(van der Goot, 1960)"	NA	"urn:lsid:dyntaxa.se:Taxon:200541"	"Dyntaxa"	"Dasysyrphus friuliensis"
"120"	"Dasysyrphus"	"hilaris"	"(Zetterstedt, 1843)"	NA	"urn:lsid:dyntaxa.se:Taxon:200542"	"Dyntaxa"	"Dasysyrphus hilaris"
"121"	"Dasysyrphus"	"pauxillus"	"(Williston, 1887)"	NA	"urn:lsid:dyntaxa.se:Taxon:200544"	"Dyntaxa"	"Dasysyrphus pauxillus"
"122"	"Dasysyrphus"	"pinastri"	"(De Geer, 1776)"	NA	"urn:lsid:dyntaxa.se:Taxon:200545"	"Dyntaxa"	"Dasysyrphus pinastri"
"123"	"Dasysyrphus"	"postclaviger"	"(Stys & Moucha, 1962)"	NA	"urn:lsid:dyntaxa.se:Taxon:200546"	"Dyntaxa"	"Dasysyrphus postclaviger"
"124"	"Dasysyrphus"	"tricinctus"	"(Fallén, 1817)"	NA	"urn:lsid:dyntaxa.se:Taxon:200547"	"Dyntaxa"	"Dasysyrphus tricinctus"
"125"	"Dasysyrphus"	"venustus"	"(Meigen, 1822)"	NA	"urn:lsid:dyntaxa.se:Taxon:200548"	"Dyntaxa"	"Dasysyrphus venustus"
"126"	"Didea"	"sp."	"Macquart, 1834"	NA	"urn:lsid:dyntaxa.se:Taxon:1000346"	"Dyntaxa"	"Didea sp."
"127"	"Didea"	"alneti"	"(Fallén, 1817)"	NA	"urn:lsid:dyntaxa.se:Taxon:200549"	"Dyntaxa"	"Didea alneti"
"128"	"Didea"	"fasciata"	"Macquart, 1834"	NA	"urn:lsid:dyntaxa.se:Taxon:200550"	"Dyntaxa"	"Didea fasciata"
"129"	"Didea"	"intermedia"	"Loew, 1854"	NA	"urn:lsid:dyntaxa.se:Taxon:200551"	"Dyntaxa"	"Didea intermedia"
"130"	"Doros"	"sp."	"Meigen, 1803"	NA	"urn:lsid:dyntaxa.se:Taxon:1000347"	"Dyntaxa"	"Doros sp."
"131"	"Doros"	"profuges"	"(Harris, 1780)"	NA	"urn:lsid:dyntaxa.se:Taxon:100861"	"Dyntaxa"	"Doros profuges"
"132"	"Epistrophe"	"sp."	"Walker, 1852"	NA	"urn:lsid:dyntaxa.se:Taxon:1000348"	"Dyntaxa"	"Epistrophe sp."
"133"	"Epistrophe"	"cryptica"	"Doczkal & Schmid, 1994"	NA	"urn:lsid:dyntaxa.se:Taxon:200554"	"Dyntaxa"	"Epistrophe cryptica"
"134"	"Epistrophe"	"diaphana"	"(Zetterstedt, 1843)"	NA	"urn:lsid:dyntaxa.se:Taxon:200555"	"Dyntaxa"	"Epistrophe diaphana"
"135"	"Epistrophe"	"eligans"	"(Harris, 1780)"	NA	"urn:lsid:dyntaxa.se:Taxon:200556"	"Dyntaxa"	"Epistrophe eligans"
"136"	"Epistrophe"	"flava"	"Doczkal & Schmid, 1994"	NA	"urn:lsid:dyntaxa.se:Taxon:200557"	"Dyntaxa"	"Epistrophe flava"
"137"	"Epistrophe"	"grossulariae"	"(Meigen, 1822)"	NA	"urn:lsid:dyntaxa.se:Taxon:200558"	"Dyntaxa"	"Epistrophe grossulariae"
"138"	"Epistrophe"	"melanostoma"	"(Zetterstedt, 1843)"	NA	"urn:lsid:dyntaxa.se:Taxon:200559"	"Dyntaxa"	"Epistrophe melanostoma"
"139"	"Epistrophe"	"nitidicollis"	"(Meigen, 1822)"	NA	"urn:lsid:dyntaxa.se:Taxon:200560"	"Dyntaxa"	"Epistrophe nitidicollis"
"140"	"Epistrophe"	"obscuripes"	"(Strobl, 1910)"	NA	"urn:lsid:dyntaxa.se:Taxon:200561"	"Dyntaxa"	"Epistrophe obscuripes"
"141"	"Epistrophe"	"ochrostoma"	"(Zetterstedt, 1849)"	NA	"urn:lsid:dyntaxa.se:Taxon:200562"	"Dyntaxa"	"Epistrophe ochrostoma"
