"Genus"	"Species"	"Author"	"GUID"	"Notes..errors..synonyms..undescribed.etc."	"Source"	"Taxon.name..computed."
"40"	"Nymphalis"	"sp."	"Kluk, 1802"	"https://www.dyntaxa.se/taxon/info/1000528"	NA	"Dyntaxa"	"Nymphalis sp."
"41"	"Nymphalis"	"polychloros"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/101419"	NA	"Dyntaxa"	"Nymphalis polychloros"
"42"	"Nymphalis"	"xanthomelas"	"(Denis & Schiffermüller, 1775)"	"https://www.dyntaxa.se/taxon/info/201056"	NA	"Dyntaxa"	"Nymphalis xanthomelas"
"43"	"Nymphalis"	"vaualbum"	"(Denis & Schiffermüller, 1775)"	"https://www.dyntaxa.se/taxon/info/201057"	NA	"Dyntaxa"	"Nymphalis vaualbum"
"44"	"Nymphalis"	"antiopa"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/201058"	NA	"Dyntaxa"	"Nymphalis antiopa"
"45"	"Inachis"	"sp."	"Hübner, 1819"	"https://www.dyntaxa.se/taxon/info/1000529"	NA	"Dyntaxa"	"Inachis sp."
"46"	"Inachis"	"io"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/201059"	NA	"Dyntaxa"	"Inachis io"
"47"	"Vanessa"	"sp."	"Fabricius, 1807"	"https://www.dyntaxa.se/taxon/info/1000530"	NA	"Dyntaxa"	"Vanessa sp."
"48"	"Vanessa"	"atalanta"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/201060"	NA	"Dyntaxa"	"Vanessa atalanta"
"49"	"Cynthia"	"sp."	"Fabricius, 1807"	"https://www.dyntaxa.se/taxon/info/1000531"	NA	"Dyntaxa"	"Cynthia sp."
"50"	"Cynthia"	"cardui"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/201061"	NA	"Dyntaxa"	"Cynthia cardui"
"51"	"Aglais"	"sp."	"Dalman, 1816"	"https://www.dyntaxa.se/taxon/info/1000532"	NA	"Dyntaxa"	"Aglais sp."
"52"	"Aglais"	"urticae"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/201062"	NA	"Dyntaxa"	"Aglais urticae"
"53"	"Polygonia"	"sp."	"Hübner, 1819"	"https://www.dyntaxa.se/taxon/info/1000533"	NA	"Dyntaxa"	"Polygonia sp."
"54"	"Polygonia"	"c-album"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/201063"	NA	"Dyntaxa"	"Polygonia c-album"
"55"	"Araschnia"	"sp."	"Hübner, 1819"	"https://www.dyntaxa.se/taxon/info/1000534"	NA	"Dyntaxa"	"Araschnia sp."
"56"	"Araschnia"	"levana"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/201064"	NA	"Dyntaxa"	"Araschnia levana"
"57"	"Argynnis"	"sp."	"J.C.Fabricius, 1807"	"https://www.dyntaxa.se/taxon/info/1000535"	NA	"Dyntaxa"	"Argynnis sp."
"58"	"Argynnis"	"niobe"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/100977"	NA	"Dyntaxa"	"Argynnis niobe"
"59"	"Argynnis"	"paphia"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/201065"	NA	"Dyntaxa"	"Argynnis paphia"
"60"	"Argynnis"	"laodice"	"(Pallas, 1771)"	"https://www.dyntaxa.se/taxon/info/201066"	NA	"Dyntaxa"	"Argynnis laodice"
"61"	"Argynnis"	"aglaja"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/201067"	NA	"Dyntaxa"	"Argynnis aglaja"
"62"	"Argynnis"	"adippe"	"(Denis & Schiffermüller, 1775)"	"https://www.dyntaxa.se/taxon/info/201068"	NA	"Dyntaxa"	"Argynnis adippe"
"63"	"Issoria"	"sp."	"Hübner, 1819"	"https://www.dyntaxa.se/taxon/info/1000536"	NA	"Dyntaxa"	"Issoria sp."
"64"	"Issoria"	"lathonia"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/201070"	NA	"Dyntaxa"	"Issoria lathonia"
"65"	"Brenthis"	"sp."	"Hübner, 1819"	"https://www.dyntaxa.se/taxon/info/1000537"	NA	"Dyntaxa"	"Brenthis sp."
"66"	"Brenthis"	"ino"	"(Rottemburg, 1775)"	"https://www.dyntaxa.se/taxon/info/201071"	NA	"Dyntaxa"	"Brenthis ino"
"67"	"Boloria"	"sp."	"Moore, 1900"	"https://www.dyntaxa.se/taxon/info/1000538"	NA	"Dyntaxa"	"Boloria sp."
"68"	"Boloria"	"improba"	"(Butler, 1877)"	"https://www.dyntaxa.se/taxon/info/102396"	NA	"Dyntaxa"	"Boloria improba"
"69"	"Boloria"	"polaris"	"(Boisduval, 1828)"	"https://www.dyntaxa.se/taxon/info/102397"	NA	"Dyntaxa"	"Boloria polaris"
"70"	"Boloria"	"aquilonaris"	"(Stichel, 1908)"	"https://www.dyntaxa.se/taxon/info/201072"	NA	"Dyntaxa"	"Boloria aquilonaris"
"71"	"Boloria"	"napaea"	"(Hoffmansegg, 1804)"	"https://www.dyntaxa.se/taxon/info/201073"	NA	"Dyntaxa"	"Boloria napaea"
"72"	"Boloria"	"eunomia"	"(Esper, 1799)"	"https://www.dyntaxa.se/taxon/info/201074"	NA	"Dyntaxa"	"Boloria eunomia"
"73"	"Boloria"	"selene"	"(Denis & Schiffermüller, 1775)"	"https://www.dyntaxa.se/taxon/info/201075"	NA	"Dyntaxa"	"Boloria selene"
"74"	"Boloria"	"euphrosyne"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/201076"	NA	"Dyntaxa"	"Boloria euphrosyne"
"75"	"Boloria"	"titania"	"(Esper, 1793)"	"https://www.dyntaxa.se/taxon/info/201077"	NA	"Dyntaxa"	"Boloria titania"
"76"	"Boloria"	"freija"	"(Thunberg, 1791)"	"https://www.dyntaxa.se/taxon/info/201078"	NA	"Dyntaxa"	"Boloria freija"
"77"	"Boloria"	"chariclea"	"(Schneider, 1794)"	"https://www.dyntaxa.se/taxon/info/201080"	NA	"Dyntaxa"	"Boloria chariclea"
"78"	"Boloria"	"thore"	"(Hübner, 1803)"	"https://www.dyntaxa.se/taxon/info/201081"	NA	"Dyntaxa"	"Boloria thore"
"79"	"Boloria"	"frigga"	"(Thunberg, 1791)"	"https://www.dyntaxa.se/taxon/info/201082"	NA	"Dyntaxa"	"Boloria frigga"
"80"	"Boloria"	"dia"	"(Linnaeus, 1767)"	"https://www.dyntaxa.se/taxon/info/232285"	NA	"Dyntaxa"	"Boloria dia"
"81"	"Melitaea"	"sp."	"Fabricius, 1807"	"https://www.dyntaxa.se/taxon/info/1000539"	NA	"Dyntaxa"	"Melitaea sp."
"82"	"Melitaea"	"diamina"	"(Lang, 1789)"	"https://www.dyntaxa.se/taxon/info/101298"	NA	"Dyntaxa"	"Melitaea diamina"
"83"	"Melitaea"	"britomartis"	"Assmann, 1847"	"https://www.dyntaxa.se/taxon/info/101300"	NA	"Dyntaxa"	"Melitaea britomartis"
"84"	"Melitaea"	"cinxia"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/102922"	NA	"Dyntaxa"	"Melitaea cinxia"
"85"	"Melitaea"	"athalia"	"(Rottemburg, 1775)"	"https://www.dyntaxa.se/taxon/info/201086"	NA	"Dyntaxa"	"Melitaea athalia"
"86"	"Euphydryas"	"sp."	"Scudder, 1872"	"https://www.dyntaxa.se/taxon/info/1000540"	NA	"Dyntaxa"	"Euphydryas sp."
"87"	"Euphydryas"	"aurinia"	"(Rottemburg, 1775)"	"https://www.dyntaxa.se/taxon/info/100942"	NA	"Dyntaxa"	"Euphydryas aurinia"
"88"	"Euphydryas"	"maturna"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/100943"	NA	"Dyntaxa"	"Euphydryas maturna"
"89"	"Euphydryas"	"iduna"	"(Dalman, 1816)"	"https://www.dyntaxa.se/taxon/info/102440"	NA	"Dyntaxa"	"Euphydryas iduna"
"90"	"Pararge"	"sp."	"Hübner, 1819"	"https://www.dyntaxa.se/taxon/info/1000549"	NA	"Dyntaxa"	"Pararge sp."
"91"	"Pararge"	"aegeria"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/201113"	NA	"Dyntaxa"	"Pararge aegeria"
"92"	"Lasiommata"	"sp."	"Westwood, 1841"	"https://www.dyntaxa.se/taxon/info/1000550"	NA	"Dyntaxa"	"Lasiommata sp."
"93"	"Lasiommata"	"megera"	"(Linnaeus, 1767)"	"https://www.dyntaxa.se/taxon/info/201114"	NA	"Dyntaxa"	"Lasiommata megera"
"94"	"Lasiommata"	"maera"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/201115"	NA	"Dyntaxa"	"Lasiommata maera"
"95"	"Lasiommata"	"petropolitana"	"(Fabricius, 1787)"	"https://www.dyntaxa.se/taxon/info/201116"	NA	"Dyntaxa"	"Lasiommata petropolitana"
"96"	"Lopinga"	"sp."	"Moore, 1893"	"https://www.dyntaxa.se/taxon/info/1000551"	NA	"Dyntaxa"	"Lopinga sp."
"97"	"Lopinga"	"achine"	"(Scopoli, 1763)"	"https://www.dyntaxa.se/taxon/info/101242"	NA	"Dyntaxa"	"Lopinga achine"
"98"	"Kirinia"	"sp."	"Moore, 1893"	"https://www.dyntaxa.se/taxon/info/1013849"	NA	"Dyntaxa"	"Kirinia sp."
"99"	"Kirinia"	"roxelana"	"(Cramer, 1777)"	"https://www.dyntaxa.se/taxon/info/250441"	NA	"Dyntaxa"	"Kirinia roxelana"
"100"	"Coenonympha"	"sp."	"Hübner, 1819"	"https://www.dyntaxa.se/taxon/info/1000548"	NA	"Dyntaxa"	"Coenonympha sp."
"101"	"Coenonympha"	"hero"	"(Linnaeus, 1761)"	"https://www.dyntaxa.se/taxon/info/100679"	NA	"Dyntaxa"	"Coenonympha hero"
"102"	"Coenonympha"	"tullia"	"(Müller, 1764)"	"https://www.dyntaxa.se/taxon/info/201108"	NA	"Dyntaxa"	"Coenonympha tullia"
"103"	"Coenonympha"	"pamphilus"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/201109"	NA	"Dyntaxa"	"Coenonympha pamphilus"
"104"	"Coenonympha"	"arcania"	"(Linnaeus, 1761)"	"https://www.dyntaxa.se/taxon/info/201110"	NA	"Dyntaxa"	"Coenonympha arcania"
"105"	"Coenonympha"	"glycerion"	"(Borkhausen, 1788)"	"https://www.dyntaxa.se/taxon/info/201111"	NA	"Dyntaxa"	"Coenonympha glycerion"
"106"	"Maniola"	"sp."	"Schrank, 1801"	"https://www.dyntaxa.se/taxon/info/1000546"	NA	"Dyntaxa"	"Maniola sp."
"107"	"Maniola"	"jurtina"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/201104"	NA	"Dyntaxa"	"Maniola jurtina"
"108"	"Maniola"	"lycaon"	"(Kühn, 1774)"	"https://www.dyntaxa.se/taxon/info/201105"	NA	"Dyntaxa"	"Maniola lycaon"
"109"	"Maniola"	"tithonus"	"(Linnaeus, 1771)"	"https://www.dyntaxa.se/taxon/info/201106"	NA	"Dyntaxa"	"Maniola tithonus"
"110"	"Aphantopus"	"sp."	"Wallengren, 1853"	"https://www.dyntaxa.se/taxon/info/1000547"	NA	"Dyntaxa"	"Aphantopus sp."
"111"	"Aphantopus"	"hyperantus"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/201107"	NA	"Dyntaxa"	"Aphantopus hyperantus"
"112"	"Erebia"	"sp."	"Dalman, 1816"	"https://www.dyntaxa.se/taxon/info/1000545"	NA	"Dyntaxa"	"Erebia sp."
"113"	"Erebia"	"ligea"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/201099"	NA	"Dyntaxa"	"Erebia ligea"
"114"	"Erebia"	"embla"	"(Thunberg, 1791)"	"https://www.dyntaxa.se/taxon/info/201100"	NA	"Dyntaxa"	"Erebia embla"
"115"	"Erebia"	"disa"	"(Thunberg, 1791)"	"https://www.dyntaxa.se/taxon/info/201101"	NA	"Dyntaxa"	"Erebia disa"
"116"	"Erebia"	"polaris"	"Staudinger, 1871"	"https://www.dyntaxa.se/taxon/info/201102"	NA	"Dyntaxa"	"Erebia polaris"
"117"	"Erebia"	"pandrose"	"(Borkhausen, 1788)"	"https://www.dyntaxa.se/taxon/info/201103"	NA	"Dyntaxa"	"Erebia pandrose"
"118"	"Melanargia"	"sp."	"Meigen, 1828"	"https://www.dyntaxa.se/taxon/info/1000541"	NA	"Dyntaxa"	"Melanargia sp."
"119"	"Melanargia"	"galathea"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/201091"	NA	"Dyntaxa"	"Melanargia galathea"
"120"	"Hipparchia"	"sp."	"Fabricius, 1807"	"https://www.dyntaxa.se/taxon/info/1000543"	NA	"Dyntaxa"	"Hipparchia sp."
"121"	"Hipparchia"	"briseis"	"(Linnaeus, 1764)"	"https://www.dyntaxa.se/taxon/info/201092"	NA	"Dyntaxa"	"Hipparchia briseis"
"122"	"Hipparchia"	"alcyone"	"(Denis & Schiffermüller, 1775)"	"https://www.dyntaxa.se/taxon/info/201093"	NA	"Dyntaxa"	"Hipparchia alcyone"
"123"	"Hipparchia"	"semele"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/201094"	NA	"Dyntaxa"	"Hipparchia semele"
"124"	"Oeneis"	"sp."	"Hübner, 1819"	"https://www.dyntaxa.se/taxon/info/1000544"	NA	"Dyntaxa"	"Oeneis sp."
"125"	"Oeneis"	"norna"	"(Thunberg, 1791)"	"https://www.dyntaxa.se/taxon/info/201096"	NA	"Dyntaxa"	"Oeneis norna"
"126"	"Oeneis"	"bore"	"(Schneider, 1792)"	"https://www.dyntaxa.se/taxon/info/201097"	NA	"Dyntaxa"	"Oeneis bore"
"127"	"Oeneis"	"jutta"	"(Hübner, 1806)"	"https://www.dyntaxa.se/taxon/info/201098"	NA	"Dyntaxa"	"Oeneis jutta"
"128"	"Danaus"	"sp."	"Kluk, 1802"	"https://www.dyntaxa.se/taxon/info/1000552"	NA	"Dyntaxa"	"Danaus sp."
"129"	"Danaus"	"plexippus"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/201118"	NA	"Dyntaxa"	"Danaus plexippus"
