"Genus"	"Species"	"Author"	"GUID"	"Taxon.name..computed."
"1"	"Acartophthalmus"	"bicolor"	"Oldenberg, 1910"	"urn:lsid:dyntaxa.se:TaxonName:62625"	"Acartophthalmus bicolor"
"2"	"Acartophthalmus"	"nigrinus"	"(Zetterstedt, 1848)"	"urn:lsid:dyntaxa.se:TaxonName:62626"	"Acartophthalmus nigrinus"
"3"	"Acartophthalmus"	"pusio"	"Frey, 1947"	"urn:lsid:dyntaxa.se:TaxonName:62627"	"Acartophthalmus pusio"
