"Genus"	"Species"	"Author"	"Total"	"TrapID"	"EventID"	"StartDate"
"1"	"Homotherus"	"locutor"	"(Thunberg, 1824)"	1	3	801	"2004.ix.07"
"2"	"Homotherus"	"locutor"	"(Thunberg, 1824)"	1	3	803	"2004.x.21"
"3"	"Homotherus"	"locutor"	"(Thunberg, 1824)"	2	6	368	"2003.vi.17"
"4"	"Homotherus"	"locutor"	"(Thunberg, 1824)"	1	6	371	"2003.viii.12"
"5"	"Homotherus"	"locutor"	"(Thunberg, 1824)"	1	8	1602	"2005.vi.20"
"6"	"Homotherus"	"locutor"	"(Thunberg, 1824)"	1	11	411	"2003.vii.23"
"7"	"Homotherus"	"locutor"	"(Thunberg, 1824)"	1	11	415	"2003.ix.15"
"8"	"Homotherus"	"locutor"	"(Thunberg, 1824)"	1	12	175	"2003.vii.20"
"9"	"Homotherus"	"locutor"	"(Thunberg, 1824)"	1	12	892	"2004.vii.17"
"10"	"Homotherus"	"locutor"	"(Thunberg, 1824)"	1	12	897	"2004.ix.11"
"11"	"Homotherus"	"locutor"	"(Thunberg, 1824)"	1	13	1642	"2005.vi.15"
"12"	"Homotherus"	"locutor"	"(Thunberg, 1824)"	1	13	1646	"2005.vii.26"
"13"	"Homotherus"	"locutor"	"(Thunberg, 1824)"	1	15	1659	"2005.v.28"
"14"	"Homotherus"	"locutor"	"(Thunberg, 1824)"	1	20	233	"2003.vi.25"
"15"	"Homotherus"	"locutor"	"(Thunberg, 1824)"	1	22	247	"2003.viii.07"
"16"	"Homotherus"	"locutor"	"(Thunberg, 1824)"	2	26	1690	"2005.v.27"
"17"	"Homotherus"	"locutor"	"(Thunberg, 1824)"	2	26	1694	"2005.ix.12"
"18"	"Homotherus"	"locutor"	"(Thunberg, 1824)"	5	28	488	"2003.vii.08"
"19"	"Homotherus"	"locutor"	"(Thunberg, 1824)"	8	28	1458	"2004.vii.16"
"20"	"Homotherus"	"locutor"	"(Thunberg, 1824)"	1	29	1395	"2005.vi.21"
"21"	"Homotherus"	"locutor"	"(Thunberg, 1824)"	1	30	1055	"2004.vii.03"
"22"	"Homotherus"	"locutor"	"(Thunberg, 1824)"	1	33	1078	"2004.v.30"
"23"	"Homotherus"	"locutor"	"(Thunberg, 1824)"	1	38	601	"2004.v.27"
"24"	"Homotherus"	"locutor"	"(Thunberg, 1824)"	1	52	183	"2003.viii.01"
"25"	"Homotherus"	"locutor"	"(Thunberg, 1824)"	1	1001	1332	"2005.vii.02"
"26"	"Homotherus"	"locutor"	"(Thunberg, 1824)"	1	1002	1373	"2005.vi.18"
"27"	"Homotherus"	"locutor"	"(Thunberg, 1824)"	1	1002	1378	"2005.vii.23"
"28"	"Homotherus"	"locutor"	"(Thunberg, 1824)"	1	1002	1893	"2005.xi.03"
"29"	"Homotherus"	"locutor"	"(Thunberg, 1824)"	1	1003	1389	"2005.vii.24"
"30"	"Homotherus"	"locutor"	"(Thunberg, 1824)"	1	1005	1901	"2005.ix.26"
"31"	"Homotherus"	"locutor"	"(Thunberg, 1824)"	1	1008	1742	"2006.vii.10"
"32"	"Homotherus"	"locutor"	"(Thunberg, 1824)"	1	2003	2037	"2006.viii.14"
"33"	"Homotherus"	"locutor"	"(Thunberg, 1824)"	1	2006	2015	"2007.vii.02"
"34"	"Homotherus"	"locutor"	"(Thunberg, 1824)"	1	38	1115	"2004.vi.29"
"35"	"Homotherus"	"magus"	"(Wesmael, 1855)"	1	30	1055	"2004.vii.03"
"36"	"Homotherus"	"varipes"	"(Gravenhorst, 1829)"	3	4	89	"2003.vii.21"
"37"	"Homotherus"	"varipes"	"(Gravenhorst, 1829)"	1	5	353	"2004.v.18"
"38"	"Homotherus"	"varipes"	"(Gravenhorst, 1829)"	2	10	401	"2003.ix.16"
"39"	"Homotherus"	"varipes"	"(Gravenhorst, 1829)"	7	10	408	"2004.v.13"
"40"	"Homotherus"	"varipes"	"(Gravenhorst, 1829)"	4	10	1625	"2005.viii.01"
"41"	"Homotherus"	"varipes"	"(Gravenhorst, 1829)"	1	15	1659	"2005.v.28"
"42"	"Homotherus"	"varipes"	"(Gravenhorst, 1829)"	1	26	1684	"2004.viii.26"
"43"	"Homotherus"	"varipes"	"(Gravenhorst, 1829)"	1	26	1690	"2005.v.27"
"44"	"Homotherus"	"varipes"	"(Gravenhorst, 1829)"	1	26	1692	"2005.vii.19"
"45"	"Homotherus"	"varipes"	"(Gravenhorst, 1829)"	2	26	1694	"2005.ix.12"
"46"	"Homotherus"	"varipes"	"(Gravenhorst, 1829)"	1	31	504	"2003.vii.24"
"47"	"Homotherus"	"varipes"	"(Gravenhorst, 1829)"	1	31	1061	"2004.vii.30"
"48"	"Homotherus"	"varipes"	"(Gravenhorst, 1829)"	6	31	1547	"2005.vii.15"
"49"	"Homotherus"	"varipes"	"(Gravenhorst, 1829)"	2	39	1803	"2005.vi.26"
"50"	"Homotherus"	"varipes"	"(Gravenhorst, 1829)"	1	40	1811	"2005.v.22"
"51"	"Homotherus"	"varipes"	"(Gravenhorst, 1829)"	1	43	1911	"2005.viii.10"
"52"	"Homotherus"	"varipes"	"(Gravenhorst, 1829)"	1	1000	1322	"2005.vi.27"
"53"	"Homotherus"	"varipes"	"(Gravenhorst, 1829)"	1	1001	1329	"2005.vi.04"
"54"	"Homotherus"	"varipes"	"(Gravenhorst, 1829)"	1	1001	1334	"2005.vii.18"
"55"	"Homotherus"	"varipes"	"(Gravenhorst, 1829)"	1	1001	1335	"2005.vii.25"
