"Genus"	"Species"	"Author"	"GUID"	"Notes..errors..synonyms..undescribed.etc."	"Source"	"Taxon.name..computed."
"43"	"Hypocerides"	"nearcticus"	"(Borgmeier, 1966)"	"http://dyntaxa.se/taxon/info/240577"	NA	NA	"Hypocerides nearcticus"
"44"	"Megaselia"	"sp."	"Rondani, 1856"	"http://www.faunaeur.org/full_results.php?id=63374"	NA	NA	"Megaselia sp."
"45"	"Megaselia"	"abdita"	"Schmitz, 1960"	"http://dyntaxa.se/taxon/info/240578"	NA	NA	"Megaselia abdita"
"46"	"Megaselia"	"abernethae"	"Disney, 1989"	"http://dyntaxa.se/taxon/info/240579"	NA	NA	"Megaselia abernethae"
"47"	"Megaselia"	"abludens"	"Schmitz, 1928"	"http://dyntaxa.se/taxon/info/240580"	NA	NA	"Megaselia abludens"
"48"	"Megaselia"	"aculeata"	"(Schmitz, 1919)"	"http://dyntaxa.se/taxon/info/240581"	NA	NA	"Megaselia aculeata"
"49"	"Megaselia"	"aequalis"	"(Wood, 1909)"	"http://dyntaxa.se/taxon/info/240582"	NA	NA	"Megaselia aequalis"
"50"	"Megaselia"	"affinis"	"(Wood, 1909)"	"http://dyntaxa.se/taxon/info/240583"	NA	NA	"Megaselia affinis"
"51"	"Megaselia"	"albicans"	"(Wood, 1908)"	"http://dyntaxa.se/taxon/info/240584"	NA	NA	"Megaselia albicans"
"52"	"Megaselia"	"albicaudata"	"(Wood, 1910)"	"http://dyntaxa.se/taxon/info/240585"	NA	NA	"Megaselia albicaudata"
"53"	"Megaselia"	"albiclava"	"Schmitz, 1926"	"http://dyntaxa.se/taxon/info/240586"	NA	NA	"Megaselia albiclava"
"54"	"Megaselia"	"albocingulata"	"(Strobl, 1906)"	"http://dyntaxa.se/taxon/info/240587"	NA	NA	"Megaselia albocingulata"
"55"	"Megaselia"	"alpina"	"Schmitz, 1965"	"http://dyntaxa.se/taxon/info/240588"	NA	NA	"Megaselia alpina"
"56"	"Megaselia"	"alticolella"	"(Wood, 1909)"	"http://dyntaxa.se/taxon/info/240589"	NA	NA	"Megaselia alticolella"
"57"	"Megaselia"	"altifrons"	"(Wood, 1909)"	"http://dyntaxa.se/taxon/info/240590"	NA	NA	"Megaselia altifrons"
"58"	"Megaselia"	"analis"	"(Lundbeck, 1920)"	"http://dyntaxa.se/taxon/info/240591"	NA	NA	"Megaselia analis"
"59"	"Megaselia"	"angularis"	"(Schmitz, 1924)"	"http://dyntaxa.se/taxon/info/240593"	NA	NA	"Megaselia angularis"
"60"	"Megaselia"	"angusta"	"(Wood, 1909)"	"http://dyntaxa.se/taxon/info/240594"	NA	NA	"Megaselia angusta"
"61"	"Megaselia"	"annulipes"	"(Schmitz, 1921)"	"http://dyntaxa.se/taxon/info/240595"	NA	NA	"Megaselia annulipes"
"62"	"Megaselia"	"aquilonia"	"Schmitz, 1958"	"http://dyntaxa.se/taxon/info/240596"	NA	NA	"Megaselia aquilonia"
"63"	"Megaselia"	"aristica"	"(Schmitz, 1920)"	"http://dyntaxa.se/taxon/info/240597"	NA	NA	"Megaselia aristica"
"64"	"Megaselia"	"armata"	"(Wood, 1909)"	"http://dyntaxa.se/taxon/info/240598"	NA	NA	"Megaselia armata"
"65"	"Megaselia"	"arquata"	"Schmitz, 1936"	"http://dyntaxa.se/taxon/info/240599"	NA	NA	"Megaselia arquata"
"66"	"Megaselia"	"aspera"	"Schmitz, 1930"	"http://dyntaxa.se/taxon/info/240600"	NA	NA	"Megaselia aspera"
"67"	"Megaselia"	"atrosericea"	"Schmitz, 1927"	"http://dyntaxa.se/taxon/info/240601"	NA	NA	"Megaselia atrosericea"
"68"	"Megaselia"	"auricoma"	"Schmitz, 1927"	"http://dyntaxa.se/taxon/info/240602"	NA	NA	"Megaselia auricoma"
"69"	"Megaselia"	"badia"	"Schmitz, 1938"	"http://dyntaxa.se/taxon/info/240603"	NA	NA	"Megaselia badia"
"70"	"Megaselia"	"baltica"	"(Schmitz, 1924)"	"http://dyntaxa.se/taxon/info/240604"	NA	NA	"Megaselia baltica"
"71"	"Megaselia"	"barbulata"	"(Wood, 1909)"	"http://dyntaxa.se/taxon/info/240605"	NA	NA	"Megaselia barbulata"
"72"	"Megaselia"	"basicrinalis"	"Schmitz, 1953"	"http://dyntaxa.se/taxon/info/240606"	NA	NA	"Megaselia basicrinalis"
"73"	"Megaselia"	"basispinata"	"(Lundbeck, 1920)"	"http://dyntaxa.se/taxon/info/240607"	NA	NA	"Megaselia basispinata"
"74"	"Megaselia"	"basitumida"	"Schmitz, 1928"	"http://dyntaxa.se/taxon/info/240608"	NA	NA	"Megaselia basitumida"
"75"	"Megaselia"	"basiveluta"	"Schmitz, 1935"	"http://dyntaxa.se/taxon/info/240609"	NA	NA	"Megaselia basiveluta"
"76"	"Megaselia"	"beckeri"	"(Wood, 1909)"	"http://dyntaxa.se/taxon/info/240610"	NA	NA	"Megaselia beckeri"
"77"	"Megaselia"	"berndseni"	"(Schmitz, 1919)"	"http://dyntaxa.se/taxon/info/240611"	NA	NA	"Megaselia berndseni"
"78"	"Megaselia"	"bifida"	"Disney, 1983"	"http://dyntaxa.se/taxon/info/240612"	NA	NA	"Megaselia bifida"
"79"	"Megaselia"	"brevicostalis"	"(Wood, 1910)"	"http://dyntaxa.se/taxon/info/240614"	NA	NA	"Megaselia brevicostalis"
"80"	"Megaselia"	"brevior"	"(Schmitz, 1924)"	"http://dyntaxa.se/taxon/info/240616"	NA	NA	"Megaselia brevior"
"81"	"Megaselia"	"breviseta"	"(Wood, 1912)"	"http://dyntaxa.se/taxon/info/240617"	NA	NA	"Megaselia breviseta"
"82"	"Megaselia"	"breviterga"	"(Lundbeck, 1920)"	"http://dyntaxa.se/taxon/info/240618"	NA	NA	"Megaselia breviterga"
"83"	"Megaselia"	"brunneipennis"	"Costa, 1857"	"http://dyntaxa.se/taxon/info/240619"	NA	NA	"Megaselia brunneipennis"
"84"	"Megaselia"	"buxtoni"	"Colyer, 1954"	"http://dyntaxa.se/taxon/info/240620"	NA	NA	"Megaselia buxtoni"
"85"	"Megaselia"	"campestris"	"(Wood, 1908)"	"http://dyntaxa.se/taxon/info/240621"	NA	NA	"Megaselia campestris"
"86"	"Megaselia"	"capronata"	"Schmitz, 1935"	"http://dyntaxa.se/taxon/info/240623"	NA	NA	"Megaselia capronata"
"87"	"Megaselia"	"chaetopyga"	"(Lundbeck, 1921)"	"http://dyntaxa.se/taxon/info/240624"	NA	NA	"Megaselia chaetopyga"
"88"	"Megaselia"	"ciliata"	"(Zetterstedt, 1848)"	"http://dyntaxa.se/taxon/info/240625"	NA	NA	"Megaselia ciliata"
"89"	"Megaselia"	"cinerea"	"Schmitz, 1938"	"http://dyntaxa.se/taxon/info/240626"	NA	NA	"Megaselia cinerea"
"90"	"Megaselia"	"cinereifrons"	"(Strobl, 1910)"	"http://dyntaxa.se/taxon/info/240627"	NA	NA	"Megaselia cinereifrons"
"91"	"Megaselia"	"cirratula"	"Schmitz, 1949"	"http://dyntaxa.se/taxon/info/240628"	NA	NA	"Megaselia cirratula"
"92"	"Megaselia"	"cirriventris"	"Schmitz, 1929"	"http://dyntaxa.se/taxon/info/240629"	NA	NA	"Megaselia cirriventris"
"93"	"Megaselia"	"citrinella"	"Buck, 2002"	"http://dyntaxa.se/taxon/info/240630"	NA	NA	"Megaselia citrinella"
"94"	"Megaselia"	"clara"	"(Schmitz, 1921)"	"http://dyntaxa.se/taxon/info/240631"	NA	NA	"Megaselia clara"
"95"	"Megaselia"	"clemonsi"	"Disney, 1985"	"http://dyntaxa.se/taxon/info/240632"	NA	NA	"Megaselia clemonsi"
"96"	"Megaselia"	"coccyx"	"Schmitz, 1965"	"http://dyntaxa.se/taxon/info/240635"	NA	NA	"Megaselia coccyx"
"97"	"Megaselia"	"collini"	"(Wood, 1909)"	"http://dyntaxa.se/taxon/info/240636"	NA	NA	"Megaselia collini"
"98"	"Megaselia"	"communiformis"	"(Schmitz, 1918)"	"http://dyntaxa.se/taxon/info/240637"	NA	NA	"Megaselia communiformis"
"99"	"Megaselia"	"conformipar"	"Schmitz, 1958"	"http://dyntaxa.se/taxon/info/240638"	NA	NA	"Megaselia conformipar"
"100"	"Megaselia"	"conformis"	"(Wood, 1909)"	"http://dyntaxa.se/taxon/info/240639"	NA	NA	"Megaselia conformis"
"101"	"Megaselia"	"consetigera"	"(Schmitz, 1925)"	"http://dyntaxa.se/taxon/info/240640"	NA	NA	"Megaselia consetigera"
"102"	"Megaselia"	"correlata"	"(Schmitz, 1918)"	"http://dyntaxa.se/taxon/info/240641"	NA	NA	"Megaselia correlata"
"103"	"Megaselia"	"costalis"	"(von Roser, 1840)"	"http://dyntaxa.se/taxon/info/240642"	NA	NA	"Megaselia costalis"
"104"	"Megaselia"	"cothurnata"	"(Schmitz, 1919)"	"http://dyntaxa.se/taxon/info/240643"	NA	NA	"Megaselia cothurnata"
"105"	"Megaselia"	"crassipes"	"(Wood, 1909)"	"http://dyntaxa.se/taxon/info/240644"	NA	NA	"Megaselia crassipes"
"106"	"Megaselia"	"crinita"	"Schmitz, 1939"	"http://dyntaxa.se/taxon/info/240645"	NA	NA	"Megaselia crinita"
"107"	"Megaselia"	"curtineura"	"(Brues, 1909)"	"http://dyntaxa.se/taxon/info/240646"	NA	NA	"Megaselia curtineura"
"108"	"Megaselia"	"curvicapilla"	"Schmitz, 1948"	"http://dyntaxa.se/taxon/info/240647"	NA	NA	"Megaselia curvicapilla"
"109"	"Megaselia"	"dahli"	"(Becker, 1901)"	"http://dyntaxa.se/taxon/info/240649"	NA	NA	"Megaselia dahli"
"110"	"Megaselia"	"devia"	"Schmitz, 1937"	"http://dyntaxa.se/taxon/info/240650"	NA	NA	"Megaselia devia"
"111"	"Megaselia"	"differens"	"Schmitz, 1948"	"http://dyntaxa.se/taxon/info/240651"	NA	NA	"Megaselia differens"
"112"	"Megaselia"	"digitalis"	"Schmitz, 1957"	"http://dyntaxa.se/taxon/info/240652"	NA	NA	"Megaselia digitalis"
"113"	"Megaselia"	"discreta"	"(Wood, 1909)"	"http://dyntaxa.se/taxon/info/240653"	NA	NA	"Megaselia discreta"
